date,R_t_v3_raw,R_t_v3
2024-02-07,0.06563451358986609,0.06496153826232656
2024-02-08,0.09406799307111842,0.09351221956923339
2024-02-09,0.09131862548609407,0.09075151918547181
2024-02-12,0.09305401041006149,0.09249405730648064
2024-02-13,0.21319477941006892,0.21313004242914452
2024-02-14,0.11003692591478126,0.10954697580550161
2024-02-15,0.12189328864913827,0.12145221005975139
2024-02-16,0.16866957596512025,0.1684213076251574
2024-02-20,0.1696207425056983,0.16937639484154057
2024-02-21,0.17972492928793377,0.17952223073458615
2024-02-22,0.13975134567506767,0.13938387738326893
2024-02-23,0.133056441538546,0.13266137708188466
2024-02-26,0.15352998070765456,0.15321930747612664
2024-02-27,0.18194626449237247,0.18175272220642866
2024-02-28,0.13756783217199947,0.1371913635125507
2024-02-29,0.10960421712704226,0.10911248340700427
2024-03-01,0.06945266149323207,0.06879542444018646
2024-03-04,0.07197768784061946,0.07133085885943628
2024-03-05,0.045307530165092404,0.04455076771016303
2024-03-06,0.032265664741282424,0.03145514416509959
2024-03-07,0.02591571788232575,0.025079023043328208
2024-03-08,0.04203932929190228,0.04126909542524519
2024-03-11,0.033594911606871294,0.03278987014060518
2024-03-12,0.04811813500333367,0.04737295776499562
2024-03-13,0.06895217470387972,0.06829287466148148
2024-03-14,0.10997494096302479,0.10948473535390335
2024-03-15,0.20406065808848234,0.20395827057325222
2024-03-18,0.13988089417409927,0.1395139598767632
2024-03-19,0.12071028224310912,0.12026432734195606
2024-03-20,0.10096563625520699,0.10043829460157401
2024-03-21,0.09523693603806979,0.09468598087893818
2024-03-22,0.1059663085175025,0.10545957946314802
2024-03-25,0.09225016852829585,0.09168690201609252
2024-03-26,0.07177843097889104,0.07113078066776883
2024-03-27,0.07452126955468504,0.07388492512994829
2024-03-28,0.07095728916789253,0.07030625413843383
2024-04-01,0.19830221246282692,0.1981760888325461
2024-04-02,0.23837672963416148,0.23841579178699243
2024-04-03,0.25054832708689506,0.25063756014629873
2024-04-04,0.17991054384782065,0.17970861039131253
2024-04-05,0.2859059905514179,0.2861409666849906
2024-04-08,0.2728550957567659,0.27303627655032875
2024-04-09,0.25606091887465626,0.25617287464803656
2024-04-10,0.5121633443191473,0.5133309454923962
2024-04-11,0.5841367501518492,0.5856010232314586
2024-04-12,0.598910303321689,0.6004354724799529
2024-04-15,0.6904686628151577,0.6923712323859753
2024-04-16,0.6755724539419627,0.6774136218515303
2024-04-17,0.7382558554157134,0.7403554021528107
2024-04-18,0.72844532987576,0.7305044379635999
2024-04-19,0.7882578183989729,0.790563471509784
2024-04-22,0.7687179064966839,0.7709430167618828
2024-04-23,0.6839278787993753,0.6858034874831735
2024-04-24,0.6715965313982152,0.6734213106916411
2024-04-25,0.7229881016407925,0.7250247152213184
2024-04-26,0.6434896723904338,0.6451985961765766
2024-04-29,0.6109229550981349,0.612497639994354
2024-04-30,0.6267915030306849,0.6284315975363542
2024-05-01,0.8017383759929773,0.8040995954990972
2024-05-02,0.7745185395027124,0.7767675597778947
2024-05-03,0.7522488636205915,0.7544060890568115
2024-05-06,0.7818990519893362,0.7841784944834477
2024-05-07,0.8093859377814923,0.8117786802745899
2024-05-08,0.8157631056641311,0.8181821346241679
2024-05-09,0.8496230693555863,0.8521816679227776
2024-05-10,0.8763124997288095,0.8789811112111449
2024-05-13,0.8171937193710107,0.8196186452716018
2024-05-14,0.8311973132336729,0.8336799614671044
2024-05-15,0.7219786311402844,0.7240110837180852
2024-05-16,0.7432250367421718,0.7453450662739919
2024-05-17,0.8083582983190355,0.810746804917571
2024-05-20,0.7979779974116726,0.8003237167664595
2024-05-21,0.7902488332887807,0.7925626932945709
2024-05-22,0.8430560379788736,0.8455875674683255
2024-05-23,0.8551549031015743,0.857736303697433
2024-05-24,0.7704708402597533,0.7727031760577056
2024-05-28,0.7991546731209974,0.8015052426926362
2024-05-29,0.7993360357150331,0.8016873528570542
2024-05-30,0.7952972759049206,0.7976319454177467
2024-05-31,0.8356870859943784,0.8381882409168936
2024-06-03,0.7364927664231964,0.7385850457680334
