date,p_5_40_calibrated,p_3_20_equal_weight,p_3_40_equal_weight,p_3_60_equal_weight,p_5_20_equal_weight,p_5_60_equal_weight,p_7_20_equal_weight,p_7_40_equal_weight,p_7_60_equal_weight,p_10_20_equal_weight,p_10_40_equal_weight,p_10_60_equal_weight,p_15_20_elastic_net,p_15_40_logistic_pc,p_15_60_logistic_pc,graduated_regime,raw_score,model_version
2008-06-25,0.3092592592592592,0.410958904109589,0.5147540983606558,0.5755287009063446,0.1988950276243093,0.3756345177664975,0.1362229102167182,0.2305630026809651,0.3090909090909091,0.046535677352637,0.1378026070763501,0.2232620320855615,0.0,0.0,0.0477832204792462,CAUTIOUS,0.5951207354211722,v4-2026-09-07-equal_weight
2008-06-26,0.3157894736842105,0.4262295081967213,0.5147540983606558,0.5755287009063446,0.241025641025641,0.3756345177664975,0.1379310344827586,0.2430555555555555,0.3090909090909091,0.046535677352637,0.1384615384615384,0.2232620320855615,0.0,0.0,0.0477832204792462,CAUTIOUS,0.6438415365362072,v4-2026-09-07-equal_weight
2008-06-27,0.3157894736842105,0.4262295081967213,0.5147540983606558,0.5755287009063446,0.241025641025641,0.4102564102564102,0.1632653061224489,0.2692307692307692,0.3260869565217391,0.088235294117647,0.1836734693877551,0.2232620320855615,0.0,0.0,0.0477832204792462,CAUTIOUS,0.6549187319326687,v4-2026-09-07-equal_weight
2008-06-30,0.4072072072072071,0.4262295081967213,0.5384615384615384,0.5755287009063446,0.32,0.4285714285714285,0.2293706293706293,0.296875,0.3636363636363636,0.1147540983606557,0.2109500805152979,0.238095238095238,0.0,0.0,0.0499762029353866,CAUTIOUS,0.6619158366579689,v4-2026-09-07-equal_weight
2008-07-01,0.4072072072072071,0.4810690423162583,0.5513833992094864,0.6067193675889327,0.3316062176165803,0.4491869918699187,0.2293706293706293,0.32,0.373015873015873,0.1292719167904903,0.2109500805152979,0.2655038759689923,0.0,0.0,0.0477832204792462,CAUTIOUS,0.6798542482356957,v4-2026-09-07-equal_weight
2008-07-02,0.4072072072072071,0.4810690423162583,0.5513833992094864,0.6067193675889327,0.3316062176165803,0.4491869918699187,0.2293706293706293,0.32,0.373015873015873,0.1292719167904903,0.2109500805152979,0.2655038759689923,0.0039024390243902,0.0,0.0477832204792462,CAUTIOUS,0.7122131435315922,v4-2026-09-07-equal_weight
2008-07-03,0.4072072072072071,0.4810690423162583,0.5513833992094864,0.6067193675889327,0.3316062176165803,0.4491869918699187,0.2293706293706293,0.32,0.373015873015873,0.1292719167904903,0.2109500805152979,0.2655038759689923,0.0,0.0,0.0477832204792462,CAUTIOUS,0.6890082044950123,v4-2026-09-07-equal_weight
2008-07-07,0.4072072072072071,0.4810690423162583,0.5513833992094864,0.6067193675889327,0.3316062176165803,0.4491869918699187,0.2293706293706293,0.32,0.373015873015873,0.1292719167904903,0.2109500805152979,0.2655038759689923,0.0039024390243902,0.0,0.0499762029353866,CAUTIOUS,0.694243258364978,v4-2026-09-07-equal_weight
2008-07-08,0.4072072072072071,0.4262295081967213,0.5384615384615384,0.5755287009063446,0.32,0.4285714285714285,0.2293706293706293,0.296875,0.3636363636363636,0.1147540983606557,0.2083333333333333,0.238095238095238,0.0039024390243902,0.0,0.0499762029353866,CAUTIOUS,0.6602766275674835,v4-2026-09-07-equal_weight
2008-07-09,0.4072072072072071,0.4810690423162583,0.5513833992094864,0.6067193675889327,0.3316062176165803,0.4491869918699187,0.2293706293706293,0.32,0.373015873015873,0.1292719167904903,0.2109500805152979,0.2655038759689923,0.0039024390243902,0.0,0.0477832204792462,CAUTIOUS,0.6991940269663534,v4-2026-09-07-equal_weight
2008-07-10,0.4072072072072071,0.4810690423162583,0.5513833992094864,0.6067193675889327,0.3316062176165803,0.4491869918699187,0.2293706293706293,0.32,0.373015873015873,0.1292719167904903,0.2109500805152979,0.2655038759689923,0.0039024390243902,0.0,0.0477832204792462,CAUTIOUS,0.7002609688353366,v4-2026-09-07-equal_weight
2008-07-11,0.4072072072072071,0.4810690423162583,0.5513833992094864,0.6067193675889327,0.3316062176165803,0.4491869918699187,0.2293706293706293,0.32,0.373015873015873,0.1292719167904903,0.2109500805152979,0.2655038759689923,0.0039024390243902,0.0,0.0499762029353866,CAUTIOUS,0.7121328104316704,v4-2026-09-07-equal_weight
2008-07-14,0.4072072072072071,0.4810690423162583,0.5513833992094864,0.6067193675889327,0.3316062176165803,0.4491869918699187,0.2293706293706293,0.32,0.373015873015873,0.1292719167904903,0.2109500805152979,0.2655038759689923,0.0039024390243902,0.0,0.0499762029353866,CAUTIOUS,0.713307657636635,v4-2026-09-07-equal_weight
2008-07-15,0.4072072072072071,0.4810690423162583,0.5513833992094864,0.6067193675889327,0.3316062176165803,0.4491869918699187,0.2293706293706293,0.32,0.373015873015873,0.1292719167904903,0.2109500805152979,0.2655038759689923,0.0039024390243902,0.0177611718711337,0.1249762029353866,CAUTIOUS,0.6981486789066317,v4-2026-09-07-equal_weight
2008-07-16,0.4072072072072071,0.4810690423162583,0.5513833992094864,0.6067193675889327,0.32,0.4491869918699187,0.2293706293706293,0.32,0.373015873015873,0.1292719167904903,0.2109500805152979,0.238095238095238,0.0039024390243902,0.0242164171266245,0.1326685106276943,CAUTIOUS,0.6704746965472392,v4-2026-09-07-equal_weight
2008-07-17,0.3157894736842105,0.4262295081967213,0.5147540983606558,0.5755287009063446,0.241025641025641,0.3756345177664975,0.1632653061224489,0.2638888888888889,0.3108108108108108,0.0666666666666666,0.1836734693877551,0.2232620320855615,0.0665747315701005,0.0242164171266245,0.1521945401537238,CAUTIOUS,0.6494824079294204,v4-2026-09-07-equal_weight
2008-07-18,0.3157894736842105,0.4262295081967213,0.5147540983606558,0.5755287009063446,0.1988950276243093,0.3756345177664975,0.1362229102167182,0.2430555555555555,0.3090909090909091,0.046535677352637,0.1384615384615384,0.2232620320855615,0.0665747315701005,0.0242164171266245,0.1521945401537238,CAUTIOUS,0.6322140699041371,v4-2026-09-07-equal_weight
2008-07-21,0.3092592592592592,0.4166666666666667,0.5147540983606558,0.5755287009063446,0.1988950276243093,0.3756345177664975,0.1362229102167182,0.2305630026809651,0.3090909090909091,0.046535677352637,0.1378026070763501,0.2232620320855615,0.0039024390243902,0.0242164171266245,0.1349762029353866,CAUTIOUS,0.627152721442565,v4-2026-09-07-equal_weight
2008-07-22,0.3092592592592592,0.410958904109589,0.5147540983606558,0.5755287009063446,0.1988950276243093,0.3756345177664975,0.1362229102167182,0.2305630026809651,0.3090909090909091,0.046535677352637,0.1378026070763501,0.2232620320855615,0.0665747315701005,0.0242164171266245,0.1521945401537238,CAUTIOUS,0.6016739410712051,v4-2026-09-07-equal_weight
2008-07-23,0.3092592592592592,0.3850267379679144,0.5120481927710844,0.5714285714285714,0.1988950276243093,0.3708609271523179,0.0973451327433628,0.2278481012658227,0.3090909090909091,0.046535677352637,0.1378026070763501,0.2232620320855615,0.0665747315701005,0.0535058886136413,0.1498868478460315,CAUTIOUS,0.5737469042029218,v4-2026-09-07-equal_weight
2008-07-24,0.3092592592592592,0.4166666666666667,0.5147540983606558,0.5755287009063446,0.1988950276243093,0.3756345177664975,0.1362229102167182,0.2305630026809651,0.3090909090909091,0.046535677352637,0.1378026070763501,0.2232620320855615,0.0220842572062084,0.0242164171266245,0.0821190600782437,CAUTIOUS,0.6251542643811565,v4-2026-09-07-equal_weight
2008-07-25,0.3092592592592592,0.3850267379679144,0.5147540983606558,0.5755287009063446,0.1988950276243093,0.3756345177664975,0.0973451327433628,0.2305630026809651,0.3090909090909091,0.046535677352637,0.1378026070763501,0.2232620320855615,0.062130287125656,0.0242164171266245,0.1326685106276943,CAUTIOUS,0.5829543753459556,v4-2026-09-07-equal_weight
2008-07-28,0.3092592592592592,0.410958904109589,0.5147540983606558,0.5755287009063446,0.1988950276243093,0.3756345177664975,0.1362229102167182,0.2305630026809651,0.3090909090909091,0.046535677352637,0.1378026070763501,0.2232620320855615,0.0220842572062084,0.0242164171266245,0.1249762029353866,CAUTIOUS,0.6241861558066982,v4-2026-09-07-equal_weight
2008-07-29,0.3092592592592592,0.410958904109589,0.5147540983606558,0.5755287009063446,0.1988950276243093,0.3756345177664975,0.125,0.2305630026809651,0.3090909090909091,0.046535677352637,0.1378026070763501,0.2232620320855615,0.0665747315701005,0.0242164171266245,0.1326685106276943,CAUTIOUS,0.5890979904318933,v4-2026-09-07-equal_weight
2008-07-30,0.3092592592592592,0.3850267379679144,0.5120481927710844,0.5714285714285714,0.1988950276243093,0.3756345177664975,0.0973451327433628,0.2305630026809651,0.3090909090909091,0.046535677352637,0.1378026070763501,0.2232620320855615,0.0665747315701005,0.0242164171266245,0.1326685106276943,CAUTIOUS,0.5823097515533937,v4-2026-09-07-equal_weight
2008-07-31,0.3092592592592592,0.410958904109589,0.5147540983606558,0.5755287009063446,0.1988950276243093,0.3756345177664975,0.1362229102167182,0.2305630026809651,0.3090909090909091,0.046535677352637,0.1378026070763501,0.2232620320855615,0.0665747315701005,0.0242164171266245,0.0821190600782437,CAUTIOUS,0.6028841101040581,v4-2026-09-07-equal_weight
