date,R_lead,R_full,divergence,n_lead_indicators,n_full_indicators,regime,early_warning,divergence_alert
2022-04-20,0.6139,0.6322,-0.0183,14,22,HIGH RISK,WARNING,CONSISTENT
2022-04-21,0.6508,0.6645,-0.0137,14,22,HIGH RISK,WARNING,CONSISTENT
2022-04-22,0.7183,0.7248,-0.0065,14,22,CRISIS,WARNING,CONSISTENT
2022-04-25,0.7012,0.7065,-0.0053,14,22,CRISIS,WARNING,CONSISTENT
2022-04-26,0.7429,0.7504,-0.0075,14,22,CRISIS,WARNING,CONSISTENT
2022-04-27,0.7233,0.7322,-0.009,14,22,CRISIS,WARNING,CONSISTENT
2022-04-28,0.7148,0.7247,-0.0099,14,22,CRISIS,WARNING,CONSISTENT
2022-04-29,0.7402,0.7509,-0.0107,14,22,CRISIS,WARNING,CONSISTENT
2022-05-02,0.7487,0.7543,-0.0055,14,22,CRISIS,WARNING,CONSISTENT
2022-05-03,0.7244,0.7319,-0.0075,14,22,CRISIS,WARNING,CONSISTENT
2022-05-04,0.6746,0.6883,-0.0137,14,22,CRISIS,WARNING,CONSISTENT
2022-05-05,0.7305,0.742,-0.0115,14,22,CRISIS,WARNING,CONSISTENT
2022-05-06,0.7159,0.731,-0.0151,14,22,CRISIS,WARNING,CONSISTENT
2022-05-09,0.7472,0.756,-0.0088,14,22,CRISIS,WARNING,CONSISTENT
2022-05-10,0.7221,0.7323,-0.0102,14,22,CRISIS,WARNING,CONSISTENT
2022-05-11,0.7404,0.7527,-0.0122,14,22,CRISIS,WARNING,CONSISTENT
2022-05-12,0.7248,0.7412,-0.0165,14,22,CRISIS,WARNING,CONSISTENT
2022-05-13,0.7041,0.7199,-0.0158,14,22,CRISIS,WARNING,CONSISTENT
2022-05-16,0.6912,0.7119,-0.0207,14,22,CRISIS,WARNING,CONSISTENT
2022-05-17,0.6712,0.6914,-0.0202,14,22,CRISIS,WARNING,CONSISTENT
2022-05-18,0.7106,0.7298,-0.0192,14,22,CRISIS,WARNING,CONSISTENT
2022-05-19,0.6916,0.7162,-0.0246,14,22,CRISIS,WARNING,CONSISTENT
2022-05-20,0.6879,0.7153,-0.0274,14,22,CRISIS,WARNING,CONSISTENT
2022-05-23,0.6779,0.7014,-0.0234,14,22,CRISIS,WARNING,CONSISTENT
2022-05-24,0.6894,0.7123,-0.0229,14,22,CRISIS,WARNING,CONSISTENT
2022-05-25,0.6839,0.7031,-0.0192,14,22,CRISIS,WARNING,CONSISTENT
2022-05-26,0.6808,0.6953,-0.0146,14,22,CRISIS,WARNING,CONSISTENT
2022-05-27,0.6664,0.6794,-0.013,14,22,HIGH RISK,WARNING,CONSISTENT
2022-05-31,0.6742,0.6829,-0.0087,14,22,HIGH RISK,WARNING,CONSISTENT
2022-06-01,0.6709,0.6795,-0.0086,14,22,HIGH RISK,WARNING,CONSISTENT
2022-06-02,0.6638,0.6685,-0.0046,14,22,HIGH RISK,WARNING,CONSISTENT
2022-06-03,0.6529,0.6687,-0.0158,14,22,HIGH RISK,WARNING,CONSISTENT
2022-06-06,0.659,0.6728,-0.0138,14,22,HIGH RISK,WARNING,CONSISTENT
2022-06-07,0.6511,0.662,-0.0109,14,22,HIGH RISK,WARNING,CONSISTENT
2022-06-08,0.6498,0.6662,-0.0164,14,22,HIGH RISK,WARNING,CONSISTENT
2022-06-09,0.6753,0.6962,-0.0209,14,22,HIGH RISK,WARNING,CONSISTENT
2022-06-10,0.6874,0.7121,-0.0247,14,22,HIGH RISK,WARNING,CONSISTENT
2022-06-13,0.7371,0.7517,-0.0146,14,22,CRISIS,WARNING,CONSISTENT
2022-06-14,0.7135,0.7297,-0.0162,14,22,CRISIS,WARNING,CONSISTENT
2022-06-15,0.7163,0.728,-0.0117,14,22,CRISIS,WARNING,CONSISTENT
2022-06-16,0.7182,0.7364,-0.0182,14,22,CRISIS,WARNING,CONSISTENT
2022-06-17,0.7066,0.7246,-0.018,14,22,CRISIS,WARNING,CONSISTENT
2022-06-21,0.7009,0.7145,-0.0136,14,22,CRISIS,WARNING,CONSISTENT
2022-06-22,0.689,0.7074,-0.0184,14,22,CRISIS,WARNING,CONSISTENT
2022-06-23,0.6962,0.7141,-0.0179,14,22,CRISIS,WARNING,CONSISTENT
2022-06-24,0.702,0.7135,-0.0116,14,22,CRISIS,WARNING,CONSISTENT
2022-06-27,0.7024,0.7128,-0.0105,14,22,CRISIS,WARNING,CONSISTENT
2022-06-28,0.7053,0.7221,-0.0168,14,22,CRISIS,WARNING,CONSISTENT
2022-06-29,0.7011,0.7206,-0.0195,14,22,CRISIS,WARNING,CONSISTENT
2022-06-30,0.7036,0.7229,-0.0193,14,22,CRISIS,WARNING,CONSISTENT
2022-07-01,0.7055,0.7251,-0.0195,14,22,CRISIS,WARNING,CONSISTENT
2022-07-05,0.7134,0.7301,-0.0168,14,22,CRISIS,WARNING,CONSISTENT
2022-07-06,0.7036,0.7168,-0.0132,14,22,CRISIS,WARNING,CONSISTENT
2022-07-07,0.6971,0.7066,-0.0095,14,22,CRISIS,WARNING,CONSISTENT
2022-07-08,0.6796,0.6932,-0.0136,14,22,CRISIS,WARNING,CONSISTENT
2022-07-11,0.696,0.7087,-0.0127,14,22,CRISIS,WARNING,CONSISTENT
2022-07-12,0.7053,0.7166,-0.0112,14,22,CRISIS,WARNING,CONSISTENT
2022-07-13,0.7013,0.7147,-0.0134,14,22,CRISIS,WARNING,CONSISTENT
2022-07-14,0.6913,0.7038,-0.0125,14,22,CRISIS,WARNING,CONSISTENT
2022-07-15,0.6595,0.6734,-0.0139,14,22,HIGH RISK,WARNING,CONSISTENT
2022-07-18,0.6763,0.6871,-0.0108,14,22,HIGH RISK,WARNING,CONSISTENT
2022-07-19,0.6681,0.6711,-0.0031,14,22,HIGH RISK,WARNING,CONSISTENT
2022-07-20,0.6653,0.6627,0.0026,14,22,HIGH RISK,WARNING,CONSISTENT
2022-07-21,0.6457,0.6449,0.0008,14,22,HIGH RISK,WARNING,CONSISTENT
2022-07-22,0.6258,0.6344,-0.0086,14,22,HIGH RISK,WARNING,CONSISTENT
2022-07-25,0.6378,0.6404,-0.0026,14,22,HIGH RISK,WARNING,CONSISTENT
2022-07-26,0.6547,0.6611,-0.0064,14,22,HIGH RISK,WARNING,CONSISTENT
2022-07-27,0.6424,0.6366,0.0058,14,22,HIGH RISK,WARNING,CONSISTENT
2022-07-28,0.6415,0.6356,0.0059,14,22,HIGH RISK,WARNING,CONSISTENT
2022-07-29,0.6341,0.6239,0.0101,14,22,HIGH RISK,WARNING,CONSISTENT
2022-08-01,0.671,0.6595,0.0116,14,22,HIGH RISK,WARNING,CONSISTENT
2022-08-02,0.6808,0.6656,0.0152,14,22,HIGH RISK,WARNING,CONSISTENT
2022-08-03,0.6581,0.6394,0.0187,14,22,HIGH RISK,WARNING,CONSISTENT
2022-08-04,0.6369,0.6214,0.0155,14,22,HIGH RISK,WARNING,CONSISTENT
2022-08-05,0.6095,0.5976,0.0119,14,22,HIGH RISK,WARNING,CONSISTENT
2022-08-08,0.6069,0.5964,0.0105,14,22,HIGH RISK,WARNING,CONSISTENT
2022-08-09,0.6144,0.605,0.0095,14,22,HIGH RISK,WARNING,CONSISTENT
2022-08-10,0.5858,0.5729,0.0129,14,22,HIGH RISK,WARNING,CONSISTENT
2022-08-11,0.592,0.5764,0.0157,14,22,HIGH RISK,WARNING,CONSISTENT
2022-08-12,0.5837,0.5657,0.018,14,22,HIGH RISK,WARNING,CONSISTENT
2022-08-15,0.5896,0.5663,0.0233,14,22,HIGH RISK,WARNING,CONSISTENT
2022-08-16,0.585,0.5598,0.0252,14,22,HIGH RISK,WARNING,CONSISTENT
2022-08-17,0.5924,0.5674,0.025,14,22,HIGH RISK,WARNING,CONSISTENT
2022-08-18,0.5889,0.5647,0.0242,14,22,HIGH RISK,WARNING,CONSISTENT
2022-08-19,0.6021,0.5797,0.0224,14,22,HIGH RISK,WARNING,CONSISTENT
2022-08-22,0.653,0.6301,0.023,14,22,HIGH RISK,WARNING,CONSISTENT
2022-08-23,0.6625,0.6399,0.0226,14,22,HIGH RISK,WARNING,CONSISTENT
2022-08-24,0.6478,0.6268,0.021,14,22,HIGH RISK,WARNING,CONSISTENT
2022-08-25,0.6322,0.6093,0.0228,14,22,HIGH RISK,WARNING,CONSISTENT
2022-08-26,0.6865,0.6677,0.0187,14,22,HIGH RISK,WARNING,CONSISTENT
2022-08-29,0.6945,0.6783,0.0162,14,22,HIGH RISK,WARNING,CONSISTENT
2022-08-30,0.6905,0.6762,0.0143,14,22,HIGH RISK,WARNING,CONSISTENT
2022-08-31,0.6804,0.6684,0.012,14,22,HIGH RISK,WARNING,CONSISTENT
2022-09-01,0.6968,0.6788,0.018,14,22,HIGH RISK,WARNING,CONSISTENT
2022-09-02,0.7046,0.6897,0.0149,14,22,HIGH RISK,WARNING,CONSISTENT
2022-09-06,0.7188,0.6981,0.0206,14,22,HIGH RISK,WARNING,CONSISTENT
2022-09-07,0.6907,0.6696,0.0211,14,22,HIGH RISK,WARNING,CONSISTENT
2022-09-08,0.6723,0.6471,0.0252,14,22,HIGH RISK,WARNING,CONSISTENT
2022-09-09,0.649,0.6243,0.0247,14,22,HIGH RISK,WARNING,CONSISTENT
2022-09-12,0.6699,0.6386,0.0313,14,22,HIGH RISK,WARNING,CONSISTENT
2022-09-13,0.6991,0.6771,0.022,14,22,HIGH RISK,WARNING,CONSISTENT
2022-09-14,0.6975,0.6742,0.0233,14,22,HIGH RISK,WARNING,CONSISTENT
2022-09-15,0.6926,0.6715,0.0211,14,22,HIGH RISK,WARNING,CONSISTENT
2022-09-16,0.6855,0.6685,0.0171,14,22,HIGH RISK,WARNING,CONSISTENT
2022-09-19,0.6805,0.6624,0.0182,14,22,HIGH RISK,WARNING,CONSISTENT
2022-09-20,0.6955,0.6789,0.0166,14,22,HIGH RISK,WARNING,CONSISTENT
2022-09-21,0.699,0.6911,0.0079,14,22,HIGH RISK,WARNING,CONSISTENT
2022-09-22,0.6892,0.6824,0.0068,14,22,HIGH RISK,WARNING,CONSISTENT
2022-09-23,0.7522,0.7387,0.0135,14,22,CRISIS,DANGER,CONSISTENT
2022-09-26,0.7693,0.7493,0.02,14,22,CRISIS,DANGER,CONSISTENT
2022-09-27,0.7737,0.7505,0.0232,14,22,CRISIS,DANGER,CONSISTENT
2022-09-28,0.7563,0.7375,0.0188,14,22,CRISIS,DANGER,CONSISTENT
2022-09-29,0.7611,0.749,0.012,14,22,CRISIS,DANGER,CONSISTENT
2022-09-30,0.7651,0.7558,0.0092,14,22,CRISIS,DANGER,CONSISTENT
2022-10-03,0.7577,0.7477,0.01,14,22,CRISIS,DANGER,CONSISTENT
2022-10-04,0.7433,0.7269,0.0164,14,22,CRISIS,WARNING,CONSISTENT
2022-10-05,0.7325,0.7172,0.0153,14,22,CRISIS,WARNING,CONSISTENT
2022-10-06,0.7478,0.7312,0.0167,14,22,CRISIS,WARNING,CONSISTENT
2022-10-07,0.7478,0.7402,0.0076,14,22,CRISIS,WARNING,CONSISTENT
2022-10-10,0.7618,0.7517,0.01,14,22,CRISIS,DANGER,CONSISTENT
2022-10-11,0.7649,0.7537,0.0112,14,22,CRISIS,DANGER,CONSISTENT
2022-10-12,0.7709,0.7602,0.0107,14,22,CRISIS,DANGER,CONSISTENT
2022-10-13,0.7579,0.7438,0.0141,14,22,CRISIS,DANGER,CONSISTENT
2022-10-14,0.7583,0.7501,0.0082,14,22,CRISIS,DANGER,CONSISTENT
2022-10-17,0.7556,0.7409,0.0147,14,22,CRISIS,DANGER,CONSISTENT
2022-10-18,0.7438,0.7271,0.0168,14,22,CRISIS,WARNING,CONSISTENT
2022-10-19,0.7413,0.7241,0.0172,14,22,CRISIS,WARNING,CONSISTENT
2022-10-20,0.7428,0.7278,0.015,14,22,CRISIS,WARNING,CONSISTENT
2022-10-21,0.7199,0.7046,0.0153,14,22,CRISIS,WARNING,CONSISTENT
2022-10-24,0.7258,0.7068,0.019,14,22,CRISIS,WARNING,CONSISTENT
2022-10-25,0.7068,0.6871,0.0197,14,22,CRISIS,WARNING,CONSISTENT
2022-10-26,0.6915,0.6779,0.0135,14,22,HIGH RISK,WARNING,CONSISTENT
2022-10-27,0.698,0.6877,0.0103,14,22,HIGH RISK,WARNING,CONSISTENT
2022-10-28,0.6724,0.658,0.0144,14,22,HIGH RISK,WARNING,CONSISTENT
2022-10-31,0.6775,0.6632,0.0143,14,22,HIGH RISK,WARNING,CONSISTENT
2022-11-01,0.6639,0.6531,0.0108,14,22,HIGH RISK,WARNING,CONSISTENT
2022-11-02,0.6578,0.6575,0.0003,14,22,HIGH RISK,WARNING,CONSISTENT
2022-11-03,0.6436,0.6479,-0.0043,14,22,HIGH RISK,WARNING,CONSISTENT
2022-11-04,0.621,0.628,-0.0069,14,22,HIGH RISK,WARNING,CONSISTENT
2022-11-07,0.6225,0.6271,-0.0047,14,22,HIGH RISK,WARNING,CONSISTENT
2022-11-08,0.6331,0.6373,-0.0042,14,22,HIGH RISK,WARNING,CONSISTENT
2022-11-09,0.6298,0.6415,-0.0118,14,22,HIGH RISK,WARNING,CONSISTENT
2022-11-10,0.5945,0.6005,-0.006,14,22,HIGH RISK,WARNING,CONSISTENT
2022-11-11,0.5762,0.5789,-0.0028,14,22,HIGH RISK,WARNING,CONSISTENT
2022-11-14,0.5935,0.595,-0.0015,14,22,HIGH RISK,WARNING,CONSISTENT
2022-11-15,0.6043,0.5993,0.005,14,22,HIGH RISK,WARNING,CONSISTENT
2022-11-16,0.5975,0.5967,0.0008,14,22,HIGH RISK,WARNING,CONSISTENT
2022-11-17,0.5951,0.5938,0.0013,14,22,HIGH RISK,WARNING,CONSISTENT
2022-11-18,0.5855,0.5849,0.0006,14,22,HIGH RISK,WARNING,CONSISTENT
2022-11-21,0.5796,0.5792,0.0004,14,22,HIGH RISK,WARNING,CONSISTENT
2022-11-22,0.5691,0.5639,0.0052,14,22,HIGH RISK,WARNING,CONSISTENT
2022-11-23,0.5543,0.5479,0.0064,14,22,HIGH RISK,WARNING,CONSISTENT
2022-11-25,0.5296,0.5276,0.002,14,22,HIGH RISK,WATCH,CONSISTENT
2022-11-28,0.5687,0.5664,0.0023,14,22,HIGH RISK,WARNING,CONSISTENT
2022-11-29,0.56,0.5594,0.0006,14,22,HIGH RISK,WARNING,CONSISTENT
2022-11-30,0.5563,0.5449,0.0114,14,22,HIGH RISK,WARNING,CONSISTENT
2022-12-01,0.5833,0.573,0.0103,14,22,HIGH RISK,WARNING,CONSISTENT
2022-12-02,0.5875,0.5762,0.0114,14,22,HIGH RISK,WARNING,CONSISTENT
2022-12-05,0.6012,0.593,0.0081,14,22,HIGH RISK,WARNING,CONSISTENT
2022-12-06,0.6171,0.6158,0.0014,14,22,HIGH RISK,WARNING,CONSISTENT
2022-12-07,0.6179,0.6172,0.0007,14,22,HIGH RISK,WARNING,CONSISTENT
2022-12-08,0.6156,0.6096,0.006,14,22,HIGH RISK,WARNING,CONSISTENT
2022-12-09,0.6317,0.6143,0.0174,14,22,HIGH RISK,WARNING,CONSISTENT
2022-12-12,0.6761,0.6448,0.0314,14,22,HIGH RISK,WARNING,CONSISTENT
2022-12-13,0.6352,0.6103,0.0248,14,22,HIGH RISK,WARNING,CONSISTENT
2022-12-14,0.6093,0.5914,0.018,14,22,HIGH RISK,WARNING,CONSISTENT
2022-12-15,0.6211,0.6123,0.0088,14,22,HIGH RISK,WARNING,CONSISTENT
2022-12-16,0.6094,0.606,0.0034,14,22,HIGH RISK,WARNING,CONSISTENT
2022-12-19,0.6104,0.6082,0.0021,14,22,HIGH RISK,WARNING,CONSISTENT
2022-12-20,0.5996,0.5965,0.003,14,22,HIGH RISK,WARNING,CONSISTENT
2022-12-21,0.5878,0.5832,0.0047,14,22,HIGH RISK,WARNING,CONSISTENT
2022-12-22,0.6025,0.5989,0.0036,14,22,HIGH RISK,WARNING,CONSISTENT
2022-12-23,0.5839,0.5802,0.0037,14,22,HIGH RISK,WARNING,CONSISTENT
2022-12-27,0.5968,0.5903,0.0065,14,22,HIGH RISK,WARNING,CONSISTENT
2022-12-28,0.607,0.6012,0.0057,14,22,HIGH RISK,WARNING,CONSISTENT
2022-12-29,0.5982,0.5879,0.0103,14,22,HIGH RISK,WARNING,CONSISTENT
2022-12-30,0.5824,0.5738,0.0086,14,22,HIGH RISK,WARNING,CONSISTENT
2023-01-03,0.6122,0.6026,0.0096,14,22,HIGH RISK,WARNING,CONSISTENT
2023-01-04,0.6007,0.5894,0.0113,14,22,HIGH RISK,WARNING,CONSISTENT
2023-01-05,0.606,0.5988,0.0073,14,22,HIGH RISK,WARNING,CONSISTENT
2023-01-06,0.5666,0.5624,0.0043,14,22,HIGH RISK,WARNING,CONSISTENT
2023-01-09,0.5771,0.5702,0.0069,14,22,HIGH RISK,WARNING,CONSISTENT
2023-01-10,0.5603,0.5524,0.008,14,22,HIGH RISK,WARNING,CONSISTENT
2023-01-11,0.5751,0.5627,0.0125,14,22,HIGH RISK,WARNING,CONSISTENT
2023-01-12,0.5383,0.5325,0.0059,14,22,HIGH RISK,WATCH,CONSISTENT
2023-01-13,0.4956,0.4964,-0.0008,14,22,HIGH RISK,WATCH,CONSISTENT
2023-01-17,0.5192,0.513,0.0061,14,22,HIGH RISK,WATCH,CONSISTENT
2023-01-18,0.5257,0.5253,0.0004,14,22,HIGH RISK,WATCH,CONSISTENT
2023-01-19,0.5237,0.526,-0.0023,14,22,HIGH RISK,WATCH,CONSISTENT
2023-01-20,0.5161,0.511,0.0051,14,22,HIGH RISK,WATCH,CONSISTENT
2023-01-23,0.5142,0.5039,0.0104,14,22,HIGH RISK,WATCH,CONSISTENT
2023-01-24,0.5143,0.5042,0.0101,14,22,HIGH RISK,WATCH,CONSISTENT
2023-01-25,0.5117,0.501,0.0107,14,22,HIGH RISK,WATCH,CONSISTENT
2023-01-26,0.5085,0.4928,0.0158,14,22,HIGH RISK,WATCH,CONSISTENT
2023-01-27,0.4956,0.4781,0.0175,14,22,ELEVATED,WATCH,CONSISTENT
2023-01-30,0.5181,0.5025,0.0156,14,22,ELEVATED,WATCH,CONSISTENT
2023-01-31,0.5038,0.4847,0.0192,14,22,ELEVATED,WATCH,CONSISTENT
2023-02-01,0.4414,0.4263,0.015,14,22,ELEVATED,WATCH,CONSISTENT
2023-02-02,0.4384,0.4126,0.0257,14,22,ELEVATED,WATCH,CONSISTENT
2023-02-03,0.4244,0.401,0.0234,14,22,ELEVATED,WATCH,CONSISTENT
2023-02-06,0.4405,0.42,0.0204,14,22,ELEVATED,WATCH,CONSISTENT
2023-02-07,0.4355,0.4086,0.0269,14,22,ELEVATED,WATCH,CONSISTENT
2023-02-08,0.4613,0.4376,0.0237,14,22,ELEVATED,WATCH,CONSISTENT
2023-02-09,0.4819,0.4552,0.0267,14,22,ELEVATED,WATCH,CONSISTENT
2023-02-10,0.4682,0.4459,0.0223,14,22,ELEVATED,WATCH,CONSISTENT
2023-02-13,0.466,0.4362,0.0298,14,22,ELEVATED,WATCH,CONSISTENT
2023-02-14,0.438,0.4104,0.0276,14,22,ELEVATED,WATCH,CONSISTENT
2023-02-15,0.4313,0.4015,0.0298,14,22,ELEVATED,WATCH,CONSISTENT
2023-02-16,0.4526,0.4282,0.0245,14,22,ELEVATED,WATCH,CONSISTENT
2023-02-17,0.4596,0.4367,0.0229,14,22,ELEVATED,WATCH,CONSISTENT
2023-02-21,0.5098,0.4907,0.0191,14,22,ELEVATED,WATCH,CONSISTENT
2023-02-22,0.499,0.484,0.0149,14,22,ELEVATED,WATCH,CONSISTENT
2023-02-23,0.4827,0.466,0.0167,14,22,ELEVATED,WATCH,CONSISTENT
2023-02-24,0.5111,0.4949,0.0162,14,22,ELEVATED,WATCH,CONSISTENT
2023-02-27,0.51,0.4895,0.0205,14,22,ELEVATED,WATCH,CONSISTENT
2023-02-28,0.5129,0.4963,0.0166,14,22,ELEVATED,WATCH,CONSISTENT
2023-03-01,0.6058,0.5734,0.0324,14,22,HIGH RISK,WARNING,CONSISTENT
2023-03-02,0.5973,0.5652,0.0321,14,22,HIGH RISK,WARNING,CONSISTENT
2023-03-03,0.5989,0.5582,0.0407,14,22,HIGH RISK,WARNING,CONSISTENT
2023-03-06,0.5939,0.5536,0.0403,14,22,HIGH RISK,WARNING,CONSISTENT
2023-03-07,0.5947,0.5618,0.0329,14,22,HIGH RISK,WARNING,CONSISTENT
2023-03-08,0.5831,0.5518,0.0313,14,22,HIGH RISK,WARNING,CONSISTENT
2023-03-09,0.6271,0.601,0.0261,14,22,HIGH RISK,WARNING,CONSISTENT
2023-03-10,0.6938,0.6714,0.0224,14,22,HIGH RISK,WARNING,CONSISTENT
2023-03-13,0.7071,0.6813,0.0258,14,22,HIGH RISK,WARNING,CONSISTENT
2023-03-14,0.6673,0.634,0.0333,14,22,HIGH RISK,WARNING,CONSISTENT
2023-03-15,0.693,0.6642,0.0288,14,22,HIGH RISK,WARNING,CONSISTENT
2023-03-16,0.6517,0.6176,0.0341,14,22,HIGH RISK,WARNING,CONSISTENT
2023-03-17,0.7184,0.6772,0.0413,14,22,HIGH RISK,WARNING,CONSISTENT
2023-03-20,0.7132,0.6679,0.0453,14,22,HIGH RISK,WARNING,CONSISTENT
2023-03-21,0.6785,0.6276,0.0509,14,22,HIGH RISK,WARNING,CONSISTENT
2023-03-22,0.7065,0.6597,0.0468,14,22,HIGH RISK,WARNING,CONSISTENT
2023-03-23,0.7112,0.6602,0.051,14,22,HIGH RISK,WARNING,CONSISTENT
2023-03-24,0.6745,0.6323,0.0422,14,22,HIGH RISK,WARNING,CONSISTENT
2023-03-27,0.6624,0.6176,0.0448,14,22,HIGH RISK,WARNING,CONSISTENT
2023-03-28,0.6616,0.6194,0.0422,14,22,HIGH RISK,WARNING,CONSISTENT
2023-03-29,0.6494,0.6008,0.0486,14,22,HIGH RISK,WARNING,CONSISTENT
2023-03-30,0.635,0.5876,0.0475,14,22,HIGH RISK,WARNING,CONSISTENT
2023-03-31,0.5948,0.5523,0.0425,14,22,HIGH RISK,WARNING,CONSISTENT
2023-04-03,0.5915,0.5509,0.0406,14,22,HIGH RISK,WARNING,CONSISTENT
2023-04-04,0.5837,0.5488,0.0349,14,22,HIGH RISK,WARNING,CONSISTENT
2023-04-05,0.5814,0.5549,0.0265,14,22,HIGH RISK,WARNING,CONSISTENT
2023-04-06,0.5825,0.5535,0.029,14,22,HIGH RISK,WARNING,CONSISTENT
2023-04-10,0.5935,0.5576,0.0359,14,22,HIGH RISK,WARNING,CONSISTENT
2023-04-11,0.5974,0.5628,0.0346,14,22,HIGH RISK,WARNING,CONSISTENT
2023-04-12,0.5864,0.5559,0.0306,14,22,HIGH RISK,WARNING,CONSISTENT
2023-04-13,0.5619,0.5251,0.0368,14,22,HIGH RISK,WARNING,CONSISTENT
2023-04-14,0.5057,0.4757,0.03,14,22,ELEVATED,WATCH,CONSISTENT
2023-04-17,0.5099,0.4755,0.0344,14,22,ELEVATED,WATCH,CONSISTENT
2023-04-18,0.5125,0.4779,0.0347,14,22,ELEVATED,WATCH,CONSISTENT
2023-04-19,0.5221,0.4855,0.0366,14,22,ELEVATED,WATCH,CONSISTENT
2023-04-20,0.5286,0.4966,0.0321,14,22,ELEVATED,WATCH,CONSISTENT
2023-04-21,0.5033,0.4736,0.0297,14,22,ELEVATED,WATCH,CONSISTENT
2023-04-24,0.5002,0.474,0.0262,14,22,ELEVATED,WATCH,CONSISTENT
2023-04-25,0.5087,0.4966,0.0122,14,22,ELEVATED,WATCH,CONSISTENT
2023-04-26,0.5026,0.4845,0.0182,14,22,ELEVATED,WATCH,CONSISTENT
2023-04-27,0.4761,0.451,0.0252,14,22,ELEVATED,WATCH,CONSISTENT
2023-04-28,0.4757,0.4523,0.0234,14,22,ELEVATED,WATCH,CONSISTENT
2023-05-01,0.4309,0.4146,0.0163,14,22,ELEVATED,WATCH,CONSISTENT
2023-05-02,0.4478,0.436,0.0119,14,22,ELEVATED,WATCH,CONSISTENT
2023-05-03,0.4514,0.4398,0.0116,14,22,ELEVATED,WATCH,CONSISTENT
2023-05-04,0.4771,0.4637,0.0135,14,22,ELEVATED,WATCH,CONSISTENT
2023-05-05,0.4296,0.4127,0.0168,14,22,ELEVATED,WATCH,CONSISTENT
2023-05-08,0.4309,0.4126,0.0183,14,22,ELEVATED,WATCH,CONSISTENT
2023-05-09,0.4341,0.4172,0.0168,14,22,ELEVATED,WATCH,CONSISTENT
2023-05-10,0.4385,0.4186,0.0199,14,22,ELEVATED,WATCH,CONSISTENT
2023-05-11,0.4372,0.419,0.0182,14,22,ELEVATED,WATCH,CONSISTENT
2023-05-12,0.4303,0.4162,0.0141,14,22,ELEVATED,WATCH,CONSISTENT
2023-05-15,0.4211,0.4036,0.0175,14,22,ELEVATED,WATCH,CONSISTENT
2023-05-16,0.4342,0.4144,0.0198,14,22,ELEVATED,WATCH,CONSISTENT
2023-05-17,0.4163,0.3929,0.0234,14,22,ELEVATED,WATCH,CONSISTENT
2023-05-18,0.4014,0.3751,0.0263,14,22,ELEVATED,WATCH,CONSISTENT
2023-05-19,0.4223,0.3935,0.0288,14,22,ELEVATED,WATCH,CONSISTENT
2023-05-22,0.431,0.3988,0.0323,14,22,ELEVATED,WATCH,CONSISTENT
2023-05-23,0.455,0.425,0.03,14,22,ELEVATED,WATCH,CONSISTENT
2023-05-24,0.4752,0.4446,0.0306,14,22,ELEVATED,WATCH,CONSISTENT
2023-05-25,0.4589,0.4224,0.0366,14,22,ELEVATED,WATCH,CONSISTENT
2023-05-26,0.4441,0.4062,0.0379,14,22,ELEVATED,WATCH,CONSISTENT
2023-05-30,0.4257,0.3907,0.035,14,22,ELEVATED,WATCH,CONSISTENT
2023-05-31,0.4331,0.3999,0.0331,14,22,ELEVATED,WATCH,CONSISTENT
2023-06-01,0.4036,0.3731,0.0305,14,22,ELEVATED,WATCH,CONSISTENT
2023-06-02,0.3937,0.3595,0.0341,14,22,ELEVATED,WATCH,CONSISTENT
2023-06-05,0.3948,0.3615,0.0333,14,22,ELEVATED,WATCH,CONSISTENT
2023-06-06,0.3939,0.3602,0.0337,14,22,ELEVATED,WATCH,CONSISTENT
2023-06-07,0.3861,0.3538,0.0323,14,22,ELEVATED,WATCH,CONSISTENT
2023-06-08,0.3954,0.3621,0.0333,14,22,ELEVATED,WATCH,CONSISTENT
2023-06-09,0.3932,0.3616,0.0316,14,22,ELEVATED,WATCH,CONSISTENT
2023-06-12,0.4213,0.3799,0.0414,14,22,ELEVATED,WATCH,CONSISTENT
2023-06-13,0.4084,0.3675,0.0409,14,22,ELEVATED,WATCH,CONSISTENT
2023-06-14,0.4014,0.3612,0.0402,14,22,ELEVATED,WATCH,CONSISTENT
2023-06-15,0.4163,0.3699,0.0464,14,22,ELEVATED,WATCH,CONSISTENT
2023-06-16,0.3996,0.3569,0.0426,14,22,ELEVATED,WATCH,CONSISTENT
2023-06-20,0.4155,0.3699,0.0456,14,22,ELEVATED,WATCH,CONSISTENT
2023-06-21,0.4106,0.3679,0.0427,14,22,ELEVATED,WATCH,CONSISTENT
2023-06-22,0.401,0.3534,0.0476,14,22,ELEVATED,WATCH,CONSISTENT
2023-06-23,0.4069,0.3619,0.045,14,22,ELEVATED,WATCH,CONSISTENT
2023-06-26,0.4246,0.3792,0.0453,14,22,ELEVATED,WATCH,CONSISTENT
2023-06-27,0.4116,0.3612,0.0504,14,22,ELEVATED,WATCH,CONSISTENT
2023-06-28,0.4007,0.3549,0.0458,14,22,ELEVATED,WATCH,CONSISTENT
2023-06-29,0.3931,0.3447,0.0484,14,22,ELEVATED,WATCH,CONSISTENT
2023-06-30,0.3838,0.3347,0.0491,14,22,ELEVATED,WATCH,CONSISTENT
