date,R_t,n_indicators
2021-03-24,0.2324,22
2021-03-25,0.2246,22
2021-03-26,0.211,22
2021-03-29,0.2306,22
2021-03-30,0.2253,22
2021-03-31,0.2234,22
2021-04-01,0.198,22
2021-04-05,0.1899,22
2021-04-06,0.1849,22
2021-04-07,0.1816,22
2021-04-08,0.1839,22
2021-04-09,0.1943,22
2021-04-12,0.1924,22
2021-04-13,0.186,22
2021-04-14,0.1874,22
2021-04-15,0.1831,22
2021-04-16,0.1832,22
2021-04-19,0.198,22
2021-04-20,0.2258,22
2021-04-21,0.1954,22
2021-04-22,0.2119,22
2021-04-23,0.1775,22
2021-04-26,0.1782,22
2021-04-27,0.1782,22
2021-04-28,0.1785,22
2021-04-29,0.1828,22
2021-04-30,0.1813,22
2021-05-03,0.1848,22
2021-05-04,0.2121,22
2021-05-05,0.2029,22
2021-05-06,0.1874,22
2021-05-07,0.1682,22
2021-05-10,0.2199,22
2021-05-11,0.2578,22
2021-05-12,0.3179,22
2021-05-13,0.2879,22
2021-05-14,0.2318,22
2021-05-17,0.246,22
2021-05-18,0.2634,22
2021-05-19,0.2612,22
2021-05-20,0.2478,22
2021-05-21,0.2368,22
2021-05-24,0.2056,22
2021-05-25,0.2088,22
2021-05-26,0.1792,22
2021-05-27,0.1768,22
2021-05-28,0.1694,22
2021-06-01,0.1876,22
2021-06-02,0.1804,22
2021-06-03,0.1984,22
2021-06-04,0.1691,22
2021-06-07,0.1674,22
2021-06-08,0.1754,22
2021-06-09,0.2087,22
2021-06-10,0.1881,22
2021-06-11,0.186,22
2021-06-14,0.196,22
2021-06-15,0.2072,22
2021-06-16,0.218,22
2021-06-17,0.2147,22
2021-06-18,0.2637,22
2021-06-21,0.2234,22
2021-06-22,0.2021,22
2021-06-23,0.1961,22
2021-06-24,0.1889,22
2021-06-25,0.1835,22
2021-06-28,0.1894,22
2021-06-29,0.1915,22
2021-06-30,0.1937,22
2021-07-01,0.1918,22
2021-07-02,0.1801,22
2021-07-06,0.211,22
2021-07-07,0.2087,22
2021-07-08,0.2544,22
2021-07-09,0.2077,22
2021-07-12,0.2065,22
2021-07-13,0.2339,22
2021-07-14,0.2314,22
2021-07-15,0.2497,22
2021-07-16,0.2773,22
2021-07-19,0.3237,22
2021-07-20,0.2864,22
2021-07-21,0.2565,22
2021-07-22,0.2505,22
2021-07-23,0.2461,22
2021-07-26,0.2556,22
2021-07-27,0.2898,22
2021-07-28,0.2697,22
2021-07-29,0.2553,22
2021-07-30,0.2607,22
2021-08-02,0.2863,22
2021-08-03,0.2616,22
2021-08-04,0.2604,22
2021-08-05,0.2449,22
2021-08-06,0.2355,22
2021-08-09,0.2471,22
2021-08-10,0.2499,22
2021-08-11,0.2557,22
2021-08-12,0.25,22
2021-08-13,0.242,22
2021-08-16,0.2559,22
2021-08-17,0.292,22
2021-08-18,0.3478,22
2021-08-19,0.3446,22
2021-08-20,0.298,22
2021-08-23,0.2634,22
2021-08-24,0.2579,22
2021-08-25,0.2486,22
2021-08-26,0.2958,22
2021-08-27,0.2351,22
2021-08-30,0.2342,22
2021-08-31,0.2356,22
2021-09-01,0.2336,22
2021-09-02,0.2371,22
2021-09-03,0.2255,22
2021-09-07,0.258,22
2021-09-08,0.2726,22
2021-09-09,0.2972,22
2021-09-10,0.3375,22
2021-09-13,0.3123,22
2021-09-14,0.3242,22
2021-09-15,0.2756,22
2021-09-16,0.2887,22
2021-09-17,0.3368,22
2021-09-20,0.4189,22
2021-09-21,0.4124,22
2021-09-22,0.3565,22
2021-09-23,0.3016,22
2021-09-24,0.2947,22
2021-09-27,0.3185,22
2021-09-28,0.4071,22
2021-09-29,0.4043,22
2021-09-30,0.4171,22
2021-10-01,0.3833,22
2021-10-04,0.4206,22
2021-10-05,0.3906,22
2021-10-06,0.3901,22
2021-10-07,0.3621,22
2021-10-08,0.3531,22
2021-10-11,0.3797,22
2021-10-12,0.3834,22
2021-10-13,0.3713,22
2021-10-14,0.3327,22
2021-10-15,0.3021,22
2021-10-18,0.306,22
2021-10-19,0.2998,22
2021-10-20,0.2977,22
2021-10-21,0.2979,22
2021-10-22,0.3083,22
2021-10-25,0.303,22
2021-10-26,0.3084,22
2021-10-27,0.3379,22
2021-10-28,0.3102,22
2021-10-29,0.3174,22
2021-11-01,0.3218,22
2021-11-02,0.3162,22
2021-11-03,0.289,22
2021-11-04,0.2949,22
2021-11-05,0.3634,22
2021-11-08,0.3733,22
2021-11-09,0.4008,22
2021-11-10,0.4328,22
2021-11-11,0.4117,22
2021-11-12,0.3855,22
2021-11-15,0.3889,22
2021-11-16,0.3874,22
2021-11-17,0.3935,22
2021-11-18,0.3915,22
2021-11-19,0.4153,22
2021-11-22,0.4466,22
2021-11-23,0.4468,22
2021-11-24,0.4222,22
2021-11-26,0.5769,22
2021-11-29,0.5461,22
2021-11-30,0.577,22
2021-12-01,0.584,22
2021-12-02,0.5867,22
2021-12-03,0.6156,22
2021-12-06,0.5972,22
2021-12-07,0.526,22
2021-12-08,0.4867,22
2021-12-09,0.5376,22
2021-12-10,0.4379,22
2021-12-13,0.4902,22
2021-12-14,0.5391,22
2021-12-15,0.4726,22
2021-12-16,0.526,22
2021-12-17,0.5808,22
2021-12-20,0.6062,22
2021-12-21,0.5596,22
2021-12-22,0.5004,22
2021-12-23,0.4577,22
2021-12-27,0.4321,22
2021-12-28,0.432,22
2021-12-29,0.404,22
2021-12-30,0.4221,22
2021-12-31,0.396,22
2022-01-03,0.3792,22
2022-01-04,0.387,22
2022-01-05,0.4775,22
2022-01-06,0.4709,22
2022-01-07,0.4688,22
2022-01-10,0.4917,22
2022-01-11,0.4786,22
2022-01-12,0.4704,22
2022-01-13,0.5439,22
2022-01-14,0.5163,22
2022-01-18,0.5886,22
2022-01-19,0.6014,22
2022-01-20,0.6205,22
2022-01-21,0.6609,22
2022-01-24,0.6646,22
2022-01-25,0.6734,22
2022-01-26,0.6628,22
2022-01-27,0.6724,22
2022-01-28,0.6689,22
2022-01-31,0.6507,22
2022-02-01,0.6686,22
2022-02-02,0.6697,22
2022-02-03,0.7035,22
2022-02-04,0.6722,22
2022-02-07,0.6785,22
2022-02-08,0.6493,22
2022-02-09,0.6271,22
2022-02-10,0.6998,22
2022-02-11,0.7348,22
2022-02-14,0.7467,22
2022-02-15,0.7093,22
2022-02-16,0.6946,22
2022-02-17,0.7382,22
2022-02-18,0.7664,22
2022-02-22,0.7754,22
2022-02-23,0.7803,22
2022-02-24,0.7712,22
2022-02-25,0.7426,22
2022-02-28,0.7755,22
2022-03-01,0.8116,22
2022-03-02,0.7641,22
2022-03-03,0.7766,22
2022-03-04,0.8051,22
2022-03-07,0.8178,22
2022-03-08,0.8071,22
2022-03-09,0.7803,22
2022-03-10,0.7676,22
2022-03-11,0.7702,22
2022-03-14,0.7589,22
2022-03-15,0.7402,22
2022-03-16,0.7104,22
2022-03-17,0.6879,22
2022-03-18,0.6642,22
2022-03-21,0.6645,22
2022-03-22,0.6453,22
2022-03-23,0.6632,22
2022-03-24,0.6308,22
2022-03-25,0.5995,22
2022-03-28,0.5811,22
2022-03-29,0.5627,22
2022-03-30,0.5802,22
2022-03-31,0.6025,22
2022-04-01,0.6012,22
2022-04-04,0.5824,22
2022-04-05,0.6365,22
2022-04-06,0.6355,22
2022-04-07,0.6393,22
2022-04-08,0.6338,22
2022-04-11,0.6927,22
2022-04-12,0.6894,22
2022-04-13,0.6479,22
2022-04-14,0.6731,22
2022-04-18,0.6669,22
2022-04-19,0.6463,22
2022-04-20,0.6323,22
2022-04-21,0.6645,22
2022-04-22,0.7249,22
2022-04-25,0.7065,22
2022-04-26,0.7442,22
2022-04-27,0.7323,22
2022-04-28,0.7249,22
2022-04-29,0.751,22
2022-05-02,0.7543,22
2022-05-03,0.7319,22
2022-05-04,0.6883,22
2022-05-05,0.742,22
2022-05-06,0.731,22
2022-05-09,0.756,22
2022-05-10,0.7324,22
2022-05-11,0.7528,22
2022-05-12,0.7413,22
2022-05-13,0.72,22
2022-05-16,0.7119,22
2022-05-17,0.6914,22
2022-05-18,0.7298,22
2022-05-19,0.7162,22
2022-05-20,0.7153,22
2022-05-23,0.7014,22
2022-05-24,0.7123,22
2022-05-25,0.7031,22
2022-05-26,0.6954,22
2022-05-27,0.6794,22
2022-05-30,0.6813,22
2022-05-31,0.6794,22
2022-06-01,0.6779,22
2022-06-02,0.6737,22
2022-06-03,0.6691,22
2022-06-06,0.6702,22
2022-06-07,0.6641,22
2022-06-08,0.6708,22
2022-06-09,0.6978,22
2022-06-10,0.709,22
2022-06-13,0.751,22
2022-06-14,0.7269,22
2022-06-15,0.7282,22
2022-06-16,0.7358,22
2022-06-17,0.7254,22
2022-06-20,0.7247,22
2022-06-21,0.7154,22
2022-06-22,0.7086,22
2022-06-23,0.7129,22
2022-06-24,0.7135,22
2022-06-27,0.7145,22
2022-06-28,0.7202,22
2022-06-29,0.7189,22
2022-06-30,0.7247,22
2022-07-01,0.7269,22
2022-07-04,0.729,22
2022-07-05,0.7297,22
2022-07-06,0.7141,22
2022-07-07,0.7032,22
2022-07-08,0.687,22
2022-07-11,0.7055,22
2022-07-12,0.7165,22
2022-07-13,0.7171,22
2022-07-14,0.7059,22
2022-07-15,0.6729,22
2022-07-18,0.6903,22
2022-07-19,0.6702,22
2022-07-20,0.6633,22
2022-07-21,0.6453,22
2022-07-22,0.6348,22
2022-07-25,0.6431,22
2022-07-26,0.6635,22
2022-07-27,0.6417,22
2022-07-28,0.6375,22
2022-07-29,0.6239,22
2022-08-01,0.6563,22
2022-08-02,0.6595,22
2022-08-03,0.6318,22
2022-08-04,0.6153,22
2022-08-05,0.5883,22
2022-08-08,0.5923,22
2022-08-09,0.6026,22
2022-08-10,0.5669,22
2022-08-11,0.5702,22
2022-08-12,0.5588,22
2022-08-15,0.5621,22
2022-08-16,0.5561,22
2022-08-17,0.5643,22
2022-08-18,0.5613,22
2022-08-19,0.5783,22
2022-08-22,0.6269,22
2022-08-23,0.6369,22
2022-08-24,0.6215,22
2022-08-25,0.6057,22
2022-08-26,0.6633,22
2022-08-29,0.673,22
2022-08-30,0.6731,22
2022-08-31,0.6643,22
2022-09-01,0.6719,22
2022-09-02,0.6816,22
2022-09-05,0.683,22
2022-09-06,0.6884,22
2022-09-07,0.6621,22
2022-09-08,0.6418,22
2022-09-09,0.6191,22
2022-09-12,0.6335,22
2022-09-13,0.6706,22
2022-09-14,0.6676,22
2022-09-15,0.6647,22
2022-09-16,0.6641,22
2022-09-19,0.6566,22
2022-09-20,0.6697,22
2022-09-21,0.6821,22
2022-09-22,0.675,22
2022-09-23,0.733,22
2022-09-26,0.7455,22
2022-09-27,0.7471,22
2022-09-28,0.7325,22
2022-09-29,0.7438,22
2022-09-30,0.7469,22
2022-10-03,0.7397,22
2022-10-04,0.7246,22
2022-10-05,0.7137,22
2022-10-06,0.7283,22
2022-10-07,0.7382,22
2022-10-10,0.7473,22
2022-10-11,0.7524,22
2022-10-12,0.758,22
2022-10-13,0.7425,22
2022-10-14,0.7473,22
2022-10-17,0.738,22
2022-10-18,0.7238,22
2022-10-19,0.7226,22
2022-10-20,0.7258,22
2022-10-21,0.7016,22
2022-10-24,0.7041,22
2022-10-25,0.6829,22
2022-10-26,0.6759,22
2022-10-27,0.6845,22
2022-10-28,0.6533,22
2022-10-31,0.6583,22
2022-11-01,0.6491,22
2022-11-02,0.6545,22
2022-11-03,0.6437,22
2022-11-04,0.6254,22
2022-11-07,0.6242,22
2022-11-08,0.6345,22
2022-11-09,0.6371,22
2022-11-10,0.5956,22
2022-11-11,0.5728,22
2022-11-14,0.5883,22
2022-11-15,0.5933,22
2022-11-16,0.592,22
2022-11-17,0.5908,22
2022-11-18,0.5772,22
2022-11-21,0.5739,22
2022-11-22,0.56,22
2022-11-23,0.544,22
2022-11-24,0.5438,22
2022-11-25,0.5227,22
2022-11-28,0.5613,22
2022-11-29,0.556,22
2022-11-30,0.5424,22
2022-12-01,0.5691,22
2022-12-02,0.573,22
2022-12-05,0.5891,22
2022-12-06,0.6069,22
2022-12-07,0.6119,22
2022-12-08,0.6046,22
2022-12-09,0.6177,22
2022-12-12,0.6489,22
2022-12-13,0.6137,22
2022-12-14,0.5947,22
2022-12-15,0.6142,22
2022-12-16,0.6081,22
2022-12-19,0.6101,22
2022-12-20,0.5973,22
2022-12-21,0.5841,22
2022-12-22,0.5993,22
2022-12-23,0.5749,22
2022-12-27,0.5843,22
2022-12-28,0.5968,22
2022-12-29,0.5823,22
2022-12-30,0.5672,22
2023-01-03,0.5953,22
2023-01-04,0.5842,22
2023-01-05,0.5939,22
2023-01-06,0.5562,22
2023-01-09,0.5639,22
2023-01-10,0.5463,22
2023-01-11,0.5568,22
2023-01-12,0.5274,22
2023-01-13,0.4896,22
2023-01-16,0.4907,22
2023-01-17,0.5089,22
2023-01-18,0.523,22
2023-01-19,0.5241,22
2023-01-20,0.5055,22
2023-01-23,0.4975,22
2023-01-24,0.5012,22
2023-01-25,0.4981,22
2023-01-26,0.4871,22
2023-01-27,0.4713,22
2023-01-30,0.496,22
2023-01-31,0.4773,22
2023-02-01,0.4167,22
2023-02-02,0.4033,22
2023-02-03,0.3916,22
2023-02-06,0.4123,22
2023-02-07,0.4,22
2023-02-08,0.4291,22
2023-02-09,0.4474,22
2023-02-10,0.4382,22
2023-02-13,0.4294,22
2023-02-14,0.4067,22
2023-02-15,0.3931,22
2023-02-16,0.4203,22
2023-02-17,0.4308,22
2023-02-20,0.434,22
2023-02-21,0.4858,22
2023-02-22,0.4758,22
2023-02-23,0.4566,22
2023-02-24,0.4889,22
2023-02-27,0.4839,22
2023-02-28,0.49,22
2023-03-01,0.569,22
2023-03-02,0.5644,22
2023-03-03,0.555,22
2023-03-06,0.5511,22
2023-03-07,0.5578,22
2023-03-08,0.5506,22
2023-03-09,0.5973,22
2023-03-10,0.6667,22
2023-03-13,0.6742,22
2023-03-14,0.6274,22
2023-03-15,0.6567,22
2023-03-16,0.6081,22
2023-03-17,0.6681,22
2023-03-20,0.6579,22
2023-03-21,0.6178,22
2023-03-22,0.6503,22
2023-03-23,0.6427,22
2023-03-24,0.6224,22
2023-03-27,0.6069,22
2023-03-28,0.6098,22
2023-03-29,0.5943,22
2023-03-30,0.5784,22
2023-03-31,0.5415,22
2023-04-03,0.5405,22
2023-04-04,0.5386,22
2023-04-05,0.5453,22
2023-04-06,0.5439,22
2023-04-10,0.5484,22
2023-04-11,0.5536,22
2023-04-12,0.5486,22
2023-04-13,0.5181,22
2023-04-14,0.4695,22
2023-04-17,0.4709,22
2023-04-18,0.4743,22
2023-04-19,0.4852,22
2023-04-20,0.4935,22
2023-04-21,0.4712,22
2023-04-24,0.4727,22
2023-04-25,0.494,22
2023-04-26,0.4819,22
2023-04-27,0.4502,22
2023-04-28,0.4503,22
2023-05-01,0.4107,22
2023-05-02,0.4311,22
2023-05-03,0.4355,22
2023-05-04,0.4598,22
2023-05-05,0.4095,22
2023-05-08,0.4092,22
2023-05-09,0.4155,22
2023-05-10,0.4169,22
2023-05-11,0.4169,22
2023-05-12,0.4109,22
2023-05-15,0.4006,22
2023-05-16,0.4097,22
2023-05-17,0.3883,22
2023-05-18,0.3702,22
2023-05-19,0.3877,22
2023-05-22,0.3925,22
2023-05-23,0.4183,22
2023-05-24,0.4378,22
2023-05-25,0.4155,22
2023-05-26,0.399,22
2023-05-29,0.3973,22
2023-05-30,0.3832,22
2023-05-31,0.3937,22
2023-06-01,0.3671,22
2023-06-02,0.3527,22
2023-06-05,0.3543,22
2023-06-06,0.3557,22
2023-06-07,0.3506,22
2023-06-08,0.3584,22
2023-06-09,0.3568,22
2023-06-12,0.3765,22
2023-06-13,0.3627,22
2023-06-14,0.3559,22
2023-06-15,0.364,22
2023-06-16,0.3523,22
2023-06-19,0.3528,22
2023-06-20,0.3625,22
2023-06-21,0.3599,22
2023-06-22,0.337,21
2023-06-23,0.3461,21
2023-06-26,0.3644,21
2023-06-27,0.343,21
2023-06-28,0.3369,21
2023-06-29,0.3299,21
2023-06-30,0.32,21
2023-07-03,0.3242,21
2023-07-04,0.325,21
2023-07-05,0.3381,21
2023-07-06,0.3685,21
2023-07-07,0.3521,21
2023-07-10,0.3612,21
2023-07-11,0.3597,21
2023-07-12,0.3516,21
2023-07-13,0.3543,21
2023-07-14,0.3382,21
2023-07-17,0.3404,21
2023-07-18,0.3335,21
2023-07-19,0.3396,21
2023-07-20,0.3503,21
2023-07-21,0.3405,21
2023-07-24,0.352,21
2023-07-25,0.3444,21
2023-07-26,0.3224,21
2023-07-27,0.357,21
2023-07-28,0.3263,21
2023-07-31,0.3285,21
2023-08-01,0.2967,21
2023-08-02,0.3369,21
2023-08-03,0.3278,21
2023-08-04,0.3533,21
2023-08-07,0.3271,21
2023-08-08,0.3289,21
2023-08-09,0.343,21
2023-08-10,0.3422,21
2023-08-11,0.334,21
2023-08-14,0.3288,21
2023-08-15,0.3518,21
2023-08-16,0.3585,21
2023-08-17,0.3741,21
2023-08-18,0.3581,21
2023-08-21,0.3634,21
2023-08-22,0.3574,21
2023-08-23,0.3443,21
2023-08-24,0.3714,21
2023-08-25,0.3286,22
2023-08-28,0.3192,22
2023-08-29,0.2974,22
2023-08-30,0.2747,22
2023-08-31,0.2785,22
2023-09-01,0.2656,22
2023-09-04,0.2678,22
2023-09-05,0.2995,22
2023-09-06,0.3142,22
2023-09-07,0.3244,22
2023-09-08,0.3111,22
2023-09-11,0.3083,22
2023-09-12,0.3237,22
2023-09-13,0.3102,22
2023-09-14,0.2888,22
2023-09-15,0.3091,22
2023-09-18,0.3242,22
2023-09-19,0.3272,22
2023-09-20,0.3543,22
2023-09-21,0.4038,22
2023-09-22,0.3977,22
2023-09-25,0.3963,22
2023-09-26,0.4248,22
2023-09-27,0.4145,22
2023-09-28,0.4102,22
2023-09-29,0.4147,22
2023-10-02,0.4345,22
2023-10-03,0.4624,22
2023-10-04,0.4376,22
2023-10-05,0.4326,22
2023-10-06,0.4227,22
2023-10-09,0.4231,22
2023-10-10,0.412,22
2023-10-11,0.4046,22
2023-10-12,0.4195,22
2023-10-13,0.464,22
2023-10-16,0.4374,22
2023-10-17,0.4439,22
2023-10-18,0.4854,22
2023-10-19,0.5217,22
2023-10-20,0.5484,22
2023-10-23,0.5373,22
2023-10-24,0.5157,22
2023-10-25,0.5412,22
2023-10-26,0.547,22
2023-10-27,0.5509,22
2023-10-30,0.5323,22
2023-10-31,0.4969,22
2023-11-01,0.4204,22
2023-11-02,0.3744,22
2023-11-03,0.3104,22
2023-11-06,0.3227,22
2023-11-07,0.3177,22
2023-11-08,0.3138,22
2023-11-09,0.3313,22
2023-11-10,0.2786,22
2023-11-13,0.3092,22
2023-11-14,0.2669,22
2023-11-15,0.2605,22
2023-11-16,0.2568,22
2023-11-17,0.2492,22
2023-11-20,0.2472,22
2023-11-21,0.2491,22
2023-11-22,0.2355,22
2023-11-23,0.2361,22
2023-11-24,0.2085,22
2023-11-27,0.209,22
2023-11-28,0.2165,22
2023-11-29,0.2301,22
2023-11-30,0.2236,22
2023-12-01,0.2884,22
2023-12-04,0.3005,22
2023-12-05,0.3006,22
2023-12-06,0.3151,22
2023-12-07,0.3122,22
2023-12-08,0.2811,22
2023-12-11,0.2773,22
2023-12-12,0.258,22
2023-12-13,0.2603,22
2023-12-14,0.2754,22
2023-12-15,0.2706,22
2023-12-18,0.2886,22
2023-12-19,0.2951,22
2023-12-20,0.3125,22
2023-12-21,0.3038,22
2023-12-22,0.3045,22
2023-12-26,0.3058,22
2023-12-27,0.2972,22
2023-12-28,0.2948,22
2023-12-29,0.2878,22
2024-01-02,0.3235,23
2024-01-03,0.3513,23
2024-01-04,0.3407,23
2024-01-05,0.314,23
2024-01-08,0.299,23
2024-01-09,0.279,23
2024-01-10,0.2851,23
2024-01-11,0.2787,23
2024-01-12,0.2818,23
2024-01-15,0.2843,23
2024-01-16,0.3151,23
2024-01-17,0.3213,23
2024-01-18,0.3032,23
2024-01-19,0.2763,23
2024-01-22,0.2788,23
2024-01-23,0.2633,23
2024-01-24,0.2597,23
2024-01-25,0.2743,23
2024-01-26,0.2745,23
2024-01-29,0.2874,23
2024-01-30,0.2804,23
2024-01-31,0.3109,23
2024-02-01,0.2786,23
2024-02-02,0.2692,23
2024-02-05,0.2714,23
2024-02-06,0.2633,23
2024-02-07,0.2642,23
2024-02-08,0.2682,23
2024-02-09,0.2701,23
2024-02-12,0.2951,23
2024-02-13,0.3531,23
2024-02-14,0.3088,23
2024-02-15,0.3084,23
2024-02-16,0.3237,23
2024-02-19,0.3279,23
2024-02-20,0.3564,23
2024-02-21,0.3488,23
2024-02-22,0.3196,23
2024-02-23,0.3109,23
2024-02-26,0.3182,23
2024-02-27,0.3083,23
2024-02-28,0.3167,23
2024-02-29,0.3112,23
2024-03-01,0.2988,23
2024-03-04,0.3169,23
2024-03-05,0.3498,23
2024-03-06,0.3502,23
2024-03-07,0.3433,23
2024-03-08,0.3611,23
2024-03-11,0.3743,23
2024-03-12,0.3297,23
2024-03-13,0.3303,23
2024-03-14,0.3439,23
2024-03-15,0.3567,23
2024-03-18,0.3388,23
2024-03-19,0.322,23
2024-03-20,0.2965,23
2024-03-21,0.2719,23
2024-03-22,0.277,23
2024-03-25,0.2821,23
2024-03-26,0.2846,23
2024-03-27,0.2757,23
2024-03-28,0.2855,23
2024-04-01,0.2989,23
2024-04-02,0.3435,23
2024-04-03,0.3437,23
2024-04-04,0.395,23
2024-04-05,0.3916,23
2024-04-08,0.371,23
2024-04-09,0.3702,23
2024-04-10,0.4048,23
2024-04-11,0.3908,23
2024-04-12,0.449,23
2024-04-15,0.4795,23
2024-04-16,0.4791,23
2024-04-17,0.4844,23
2024-04-18,0.4815,23
2024-04-19,0.5369,23
2024-04-22,0.5054,23
2024-04-23,0.4641,23
2024-04-24,0.4702,23
2024-04-25,0.4629,23
2024-04-26,0.3876,23
2024-04-29,0.3876,23
2024-04-30,0.4306,23
2024-05-01,0.4235,23
2024-05-02,0.4016,23
2024-05-03,0.3603,23
2024-05-06,0.3712,23
2024-05-07,0.3614,23
2024-05-08,0.3514,23
2024-05-09,0.3479,23
2024-05-10,0.3341,23
2024-05-13,0.3545,23
2024-05-14,0.349,23
2024-05-15,0.324,23
2024-05-16,0.3052,23
2024-05-17,0.3137,23
2024-05-20,0.3139,23
2024-05-21,0.2936,23
2024-05-22,0.2989,23
2024-05-23,0.3068,23
2024-05-24,0.2739,23
2024-05-27,0.277,23
2024-05-28,0.3012,23
2024-05-29,0.3437,23
2024-05-30,0.361,23
2024-05-31,0.3219,23
2024-06-03,0.3528,23
2024-06-04,0.3519,23
2024-06-05,0.3258,23
2024-06-06,0.3272,23
2024-06-07,0.3124,23
2024-06-10,0.321,23
2024-06-11,0.3219,23
2024-06-12,0.2673,23
2024-06-13,0.2621,23
2024-06-14,0.2935,23
2024-06-17,0.291,23
2024-06-18,0.298,23
2024-06-19,0.3,23
2024-06-20,0.3243,23
2024-06-21,0.3182,23
2024-06-24,0.3405,23
2024-06-25,0.3206,23
2024-06-26,0.314,23
2024-06-27,0.3148,23
2024-06-28,0.3266,23
2024-07-01,0.3512,23
2024-07-02,0.3423,23
2024-07-03,0.3423,23
2024-07-04,0.3443,23
2024-07-05,0.3543,23
2024-07-08,0.3494,23
2024-07-09,0.3451,23
2024-07-10,0.3657,23
2024-07-11,0.3752,23
2024-07-12,0.3556,23
2024-07-15,0.3817,23
2024-07-16,0.3815,23
2024-07-17,0.4435,23
2024-07-18,0.4753,23
2024-07-19,0.5129,23
2024-07-22,0.4919,23
2024-07-23,0.4861,23
2024-07-24,0.5584,23
2024-07-25,0.5634,23
2024-07-26,0.5614,23
2024-07-29,0.5735,23
2024-07-30,0.5997,23
2024-07-31,0.5648,23
2024-08-01,0.5966,23
2024-08-02,0.6355,23
2024-08-05,0.6365,23
2024-08-06,0.6206,23
2024-08-07,0.6178,23
2024-08-08,0.5996,23
2024-08-09,0.6019,23
2024-08-12,0.6189,23
2024-08-13,0.5725,23
2024-08-14,0.5478,23
2024-08-15,0.5096,23
2024-08-16,0.4639,23
2024-08-19,0.4537,23
2024-08-20,0.4624,23
2024-08-21,0.4591,23
2024-08-22,0.4788,23
2024-08-23,0.4442,23
2024-08-26,0.4641,23
2024-08-27,0.4413,23
2024-08-28,0.4825,23
2024-08-29,0.4484,23
2024-08-30,0.405,23
2024-09-02,0.4104,23
2024-09-03,0.5087,23
2024-09-04,0.5209,23
2024-09-05,0.5172,23
2024-09-06,0.5616,23
2024-09-09,0.5548,23
2024-09-10,0.5534,23
2024-09-11,0.5265,23
2024-09-12,0.4867,23
2024-09-13,0.4565,23
2024-09-16,0.4631,23
2024-09-17,0.4583,23
2024-09-18,0.4503,23
2024-09-19,0.4003,23
2024-09-20,0.3853,23
2024-09-23,0.3801,23
2024-09-24,0.37,23
2024-09-25,0.3673,23
2024-09-26,0.3613,23
2024-09-27,0.4006,23
2024-09-30,0.4027,23
2024-10-01,0.4573,23
2024-10-02,0.4495,23
2024-10-03,0.4691,23
2024-10-04,0.4297,23
2024-10-07,0.4679,23
2024-10-08,0.4554,23
2024-10-09,0.4537,23
2024-10-10,0.4676,23
2024-10-11,0.4601,23
2024-10-14,0.4613,23
2024-10-15,0.4661,23
2024-10-16,0.4507,23
2024-10-17,0.4469,23
2024-10-18,0.4402,23
2024-10-21,0.4622,23
2024-10-22,0.4749,23
2024-10-23,0.496,23
2024-10-24,0.5076,23
2024-10-25,0.5083,23
2024-10-28,0.501,23
2024-10-29,0.4863,23
2024-10-30,0.4922,23
2024-10-31,0.527,23
2024-11-01,0.4763,23
2024-11-04,0.4658,23
2024-11-05,0.4454,23
2024-11-06,0.4027,23
2024-11-07,0.3586,23
2024-11-08,0.3419,23
2024-11-11,0.3678,23
2024-11-12,0.3592,23
2024-11-13,0.3454,23
2024-11-14,0.3356,23
2024-11-15,0.3585,23
2024-11-18,0.3576,23
2024-11-19,0.3695,23
2024-11-20,0.3814,23
2024-11-21,0.3686,23
2024-11-22,0.3495,23
2024-11-25,0.3132,23
2024-11-26,0.2982,23
2024-11-27,0.3035,23
2024-11-28,0.3024,23
2024-11-29,0.2898,23
2024-12-02,0.2824,23
2024-12-03,0.2881,23
2024-12-04,0.2865,23
2024-12-05,0.2816,23
2024-12-06,0.2796,23
2024-12-09,0.3128,23
2024-12-10,0.32,23
2024-12-11,0.3183,23
2024-12-12,0.3246,23
2024-12-13,0.3134,23
2024-12-16,0.3214,23
2024-12-17,0.3402,23
2024-12-18,0.4492,23
2024-12-19,0.4465,23
2024-12-20,0.406,23
2024-12-23,0.3767,23
2024-12-24,0.3185,23
2024-12-26,0.3293,23
2024-12-27,0.3464,23
2024-12-30,0.3867,23
2024-12-31,0.3853,23
2025-01-02,0.347,23
2025-01-03,0.2968,23
2025-01-06,0.2993,23
2025-01-07,0.348,23
2025-01-08,0.3442,23
2025-01-09,0.3487,23
2025-01-10,0.3676,23
2025-01-13,0.3446,23
2025-01-14,0.3394,23
2025-01-15,0.2881,23
2025-01-16,0.3025,23
2025-01-17,0.2816,23
2025-01-21,0.2539,23
2025-01-22,0.2521,23
2025-01-23,0.2525,23
2025-01-24,0.2437,23
2025-01-27,0.3149,23
2025-01-28,0.2846,23
2025-01-29,0.2964,23
2025-01-30,0.2781,23
2025-01-31,0.3102,23
2025-02-03,0.3726,23
2025-02-04,0.3328,23
2025-02-05,0.2969,23
2025-02-06,0.286,23
2025-02-07,0.3133,23
2025-02-10,0.2972,23
2025-02-11,0.3032,23
2025-02-12,0.2986,23
2025-02-13,0.2813,23
2025-02-14,0.2728,23
2025-02-18,0.2843,23
2025-02-19,0.2826,23
2025-02-20,0.2905,23
2025-02-21,0.3835,23
2025-02-24,0.4124,23
