ticker,shortName,sector,industry,marketCap,tech_score,fund_score,composite,composite_rank,tech_rank,fund_rank,ma200_dist,rsi,rel_str_6m,ma200_rank,rsi_rank,rs6m_rank,forwardPE,revenueGrowth,grossMargins,returnOnEquity,operatingMargins,freeCashflow,nd_ebitda,forwardPE_rank,revenueGrowth_rank,grossMargins_rank,returnOnEquity_rank,operatingMargins_rank,nd_ebitda_rank
IRM,Iron Mountain Incorporated (Del,Real Estate,REIT - Specialty,36953010176.0,14.038438631599009,10.651763412584426,24.690202044183437,290,185,373,0.061116098881152325,37.13449795029682,-0.0628849815132504,0.42234848484848486,0.6981132075471699,0.5641509433962264,46.452866,0.216,0.55018,,0.20955999,-499464512.0,7.739014548071003,0.04850746268656714,0.8255159474671669,0.6504672897196262,,0.5813084112149532,0.024553571428571397
CFLT,,,,,12.5,12.142870201117606,24.642870201117606,291,269,268,,,,,,,,,,,,,,,,,,,
AMGN,Amgen Inc.,Healthcare,Drug Manufacturers - General,179107201024.0,8.085453592529063,16.552550742302856,24.63800433483192,292,513,85,0.21454502768860695,61.79947507144039,0.006052908841104321,0.11742424242424243,0.17169811320754713,0.6811320754716981,14.136666,0.058,0.71443003,1.01318,0.33800998,7436624896.0,2.5083968233467244,0.6212686567164178,0.32082551594746717,0.8485981308411215,0.9662698412698413,0.8205607476635514,0.3950892857142857
DD,"DuPont de Nemours, Inc.",Basic Materials,Specialty Chemicals,19221209088.0,15.64471364589289,8.98753115944983,24.632244805342722,293,81,466,0.9939492929184968,26.95528136772198,1.6051721456079273,0.0018939393939394478,0.8773584905660378,0.9981132075471698,17.91397,0.043,0.35009998,0.00896,0.13801,-124750000.0,0.9090334844105225,0.45335820895522383,0.2523452157598499,0.3177570093457944,0.09126984126984126,0.35700934579439253,0.6852678571428572
BA,Boeing Company (The),Industrials,Aerospace & Defense,171376918528.0,16.896023918429577,7.677596770064148,24.573620688493726,294,22,503,-0.055297476599031614,9.458560453759759,-0.2124948613840304,0.7935606060606061,0.9943396226415094,0.23962264150943396,51.01574,0.14,0.048249997,1.69947,0.01715,2554249984.0,99.0,0.03917910447761197,0.6866791744840526,0.048598130841121495,0.9900793650793651,0.0691588785046729,0.008928571428571397
GEHC,GE HealthCare Technologies Inc.,Healthcare,Medical Devices,28112312320.0,12.444015627977894,12.11878206958678,24.562797697564676,295,277,271,-0.021268819411301987,42.80304973336869,-0.2278784143249014,0.7196969696969697,0.560377358490566,0.21320754716981133,11.501226,0.074,0.39144,0.19462,0.11089,1717374976.0,2.355134919768615,0.7611940298507462,0.42401500938086306,0.4074766355140187,0.6150793650793651,0.2766355140186916,0.4241071428571429
KVUE,Kenvue Inc.,Consumer Defensive,Household & Personal Products,32880148480.0,11.302410901467503,13.227272258866094,24.529683160333597,296,344,211,0.0654889017402831,46.288206333566265,-0.10539468996904944,0.41666666666666663,0.4679245283018868,0.4716981132075472,13.8476715,0.045,0.58599,0.15701,0.21617001,1858000000.0,2.155415205385399,0.6361940298507462,0.26641651031894936,0.7046728971962617,0.5119047619047619,0.6,0.4553571428571429
PEP,"Pepsico, Inc.",Consumer Defensive,Beverages - Non-Alcoholic,204426018816.0,10.260744234800839,14.235180174608256,24.495924409409096,297,402,153,-0.053528952743317815,54.97677734740805,-0.270460595695303,0.7916666666666666,0.2924528301886793,0.1471698113207547,16.3488,0.085,0.54383,0.43879002,0.16961999,8746250240.0,2.250714798822134,0.5279850746268657,0.47654784240150094,0.6448598130841121,0.8809523809523809,0.4485981308411215,0.4375
EXC,Exelon Corporation,Utilities,Utilities - Regulated Electric,45466255360.0,14.033793119878027,10.4500214776401,24.483814597518126,298,186,381,-0.046202260847399645,37.25057495375418,-0.2277484045978897,0.7746212121212122,0.6943396226415095,0.21509433962264152,14.625485,0.079,0.42641,0.09764,0.22299999,-2807749888.0,6.087372909249025,0.6026119402985075,0.44652908067542213,0.4654205607476635,0.3055555555555556,0.6186915887850467,0.0691964285714286
RMD,ResMed Inc.,Healthcare,Medical Instruments & Supplies,30260140032.0,6.759696016771488,17.711028166105645,24.470724182877134,299,532,50,0.05246687315994958,71.5172214366674,-0.1813089642346597,0.45833333333333337,0.05471698113207546,0.2981132075471698,17.102406,0.108,0.62181,0.25246,0.35327,1446655104.0,-0.3069580844160246,0.48320895522388063,0.5787992495309568,0.7551401869158878,0.7103174603174603,0.8392523364485981,0.8839285714285714
CEG,Constellation Energy Corporatio,Utilities,Utilities - Independent Power Producers,93728456704.0,12.038724509243377,12.42892893324059,24.467653442483964,300,294,249,-0.07466036464726655,46.07135724643344,-0.27461215252991844,0.8314393939393939,0.469811320754717,0.14339622641509434,19.12829,0.638,0.23263,0.16104999,0.21858,-4478875136.0,3.0184859476861168,0.3973880597014925,0.9587242026266416,0.18317757009345795,0.5277777777777778,0.6056074766355141,0.3102678571428571
DLTR,"Dollar Tree, Inc.",Consumer Defensive,Discount Stores,17601228800.0,11.568038879359634,12.877021337864694,24.445060217224327,301,325,231,0.08594107086542513,47.41469996586496,-0.06093588652969273,0.36363636363636365,0.45660377358490567,0.5679245283018868,12.229672,0.09,0.36693,0.31693,0.13514,1284562560.0,2.641065474467533,0.7201492537313433,0.5131332082551595,0.35887850467289717,0.7797619047619048,0.34579439252336447,0.3727678571428571
NVR,"NVR, Inc.",Consumer Cyclical,Residential Construction,15497930752.0,12.699161425576518,11.74401026851895,24.44317169409547,302,259,303,-0.07492719666213876,43.941997957006386,-0.2653115831672703,0.8333333333333334,0.5358490566037736,0.15471698113207547,13.675723,-0.214,0.22489999,0.33257,0.13517,1250691712.0,-0.00226535631693297,0.6511194029850746,0.01125703564727955,0.17757009345794392,0.7916666666666666,0.34766355140186916,0.8392857142857143
PHM,"PulteGroup, Inc.",Consumer Cyclical,Residential Construction,21128744960.0,13.227201257861635,11.185277798802556,24.41247905666419,303,233,333,0.010937509971050474,39.15362519850136,-0.17023337770573344,0.625,0.6471698113207547,0.3150943396226415,9.91337,-0.124,0.261,0.16178,0.13135,1483359744.0,0.4154020960412087,0.835820895522388,0.01125703564727955,0.20934579439252338,0.5297619047619048,0.32149532710280376,0.7767857142857143
CSGP,"CoStar Group, Inc.",Real Estate,Real Estate Services,13831007232.0,11.131301219744616,13.274382583302371,24.405683803046987,304,353,206,-0.2786851749682473,54.0152094479348,-0.4069239944678621,0.9753787878787878,0.31320754716981136,0.04716981132075472,18.832884,0.225,0.78634,0.00303,0.0033399998,202200000.0,-0.2817257258883249,0.4123134328358209,0.8424015009380863,0.914018691588785,0.08531746031746032,0.052336448598130844,0.8794642857142857
KKR,KKR & Co. Inc.,Financial Services,Asset Management,86717063168.0,14.890651801029161,9.460484043140484,24.351135844169647,305,138,444,0.03795577306857156,47.55764080981857,0.09637146668301644,0.5227272727272727,0.4528301886792453,0.8113207547169812,12.581629,-0.066,0.55542,0.076630004,0.11012,,,0.6958955223880596,0.039399624765478425,0.6635514018691588,0.2222222222222222,0.27102803738317754,
WAB,Westinghouse Air Brake Technolo,Industrials,Railroads,43527327744.0,13.37210548885077,10.943006902284456,24.315112391135226,306,224,351,0.13186410148729166,34.97888145527554,-0.032484891027170004,0.23295454545454541,0.7509433962264151,0.620754716981132,21.149456,0.13,0.35239,0.11305001,0.18983,1123250048.0,2.367408467931293,0.332089552238806,0.6660412757973734,0.32710280373831774,0.36706349206349204,0.5121495327102804,0.421875
AOS,A.O. Smith Corporation,Industrials,Specialty Industrial Machinery,7726672896.0,11.39937106918239,12.895033194689423,24.29440426387181,307,336,228,,31.66397614303088,-0.35383679812597335,,0.8018867924528301,0.0660377358490566,13.413442,-0.019,0.38764998,0.28267,0.17111,495612512.0,0.6327676665159695,0.664179104477612,0.08161350844277673,0.40186915887850466,0.75,0.45607476635514016,0.7410714285714286
VMC,Vulcan Materials Company (Holdi,Basic Materials,Building Materials,33941932032.0,15.198565847150755,9.085976351478022,24.284542198628777,308,114,460,-0.06600915109606786,31.323077770585726,-0.23483567555303475,0.8143939393939394,0.8113207547169812,0.19811320754716982,24.122244,0.074,0.27684,0.13458,0.15064,239012496.0,2.0287569555526117,0.23694029850746268,0.42401500938086306,0.21682242990654205,0.43452380952380953,0.39065420560747666,0.4776785714285714
MDT,Medtronic plc.,Healthcare,Medical Devices,100669423616.0,10.67913807890223,13.596978498659555,24.276116577561787,309,377,190,0.014987649971609285,49.90007055039474,-0.1853068164586661,0.5965909090909092,0.39622641509433965,0.28867924528301886,12.932819,0.087,0.65159,0.0939,0.20007,4073125120.0,1.972582382436378,0.6809701492537313,0.48686679174484054,0.7813084112149533,0.2876984126984127,0.5420560747663551,0.484375
MLM,"Martin Marietta Materials, Inc.",Basic Materials,Building Materials,32274364416.0,15.012924051839146,9.23083483373487,24.243758885574017,310,130,451,-0.1390118730106702,31.3134357176031,-0.3373187828912878,0.9109848484848485,0.8132075471698114,0.07735849056603773,23.268248,0.172,0.29748,0.0947,0.12702,841750016.0,2.9317967714016935,0.26119402985074625,0.7617260787992496,0.2504672897196262,0.2916666666666667,0.3177570093457944,0.3325892857142857
LIN,Linde plc,Basic Materials,Specialty Chemicals,234754523136.0,11.244461120640366,12.993968291872399,24.238429412512765,311,347,220,0.02294139469918588,49.15403930605678,-0.15247522610558073,0.5738636363636364,0.41320754716981134,0.3622641509433962,25.760782,0.082,0.48766,0.18229,0.28471002,4694499840.0,1.6723340050601394,0.20708955223880599,0.4596622889305816,0.5700934579439252,0.5912698412698413,0.7457943925233644,0.5446428571428572
TSM,,,,,12.067907852105964,12.142870201117606,24.21077805322357,312,293,268,0.1252044475104137,45.83539813530468,0.014097641911914094,0.259469696969697,0.4849056603773585,0.7037735849056603,,,,,,,,,,,,,
FIX,"Comfort Systems USA, Inc.",Industrials,Engineering & Construction,64628834304.0,14.354809891366497,9.855936935331401,24.2107468266979,313,164,415,0.04554558717355328,40.001960556146706,-0.041268226606780756,0.4829545454545454,0.6301886792452831,0.6094339622641509,35.045643,0.01,0.25128,0.53294,0.07885,1099853568.0,0.11653341268876476,0.10261194029850751,0.1378986866791745,0.19813084112149532,0.9087301587301587,0.19439252336448598,0.8236607142857143
LITE,Lumentum Holdings Inc.,Technology,Communication Equipment,69241987072.0,8.869175242995999,15.257990003414946,24.127165246410947,314,474,117,0.3599213083459667,56.713095165267575,0.050994461387947165,0.03977272727272729,0.2584905660377359,0.7660377358490567,49.169823,0.901,0.40837002,0.22834998,0.21771,93350000.0,-1.3328337171841151,0.04104477611940294,0.9737335834896811,0.4355140186915888,0.6726190476190477,0.6037383177570094,0.9352678571428571
GILD,"Gilead Sciences, Inc.",Healthcare,Drug Manufacturers - General,162173861888.0,6.598413379073757,17.47949725607622,24.077910635149976,315,533,57,0.09664631215283603,69.86091638640644,-0.13596426170783904,0.3295454545454546,0.06981132075471697,0.39245283018867927,13.593634,0.044,0.79367995,0.4336,0.39282,7934125056.0,1.4631875119268545,0.6567164179104478,0.2598499061913696,0.9214953271028037,0.875,0.897196261682243,0.5848214285714286
SWKS,"Skyworks Solutions, Inc.",Technology,Semiconductors,10641222656.0,14.039272441395081,9.996279651995032,24.035552093390113,316,183,409,0.05485659797918019,44.5182810566317,0.02020333847267053,0.44886363636363635,0.5188679245283019,0.7169811320754716,13.7485695,-0.01,0.41075,0.06171,0.07704,687837504.0,-0.13417401499659168,0.6436567164179104,0.09662288930581614,0.44299065420560746,0.17063492063492064,0.1925233644859813,0.8526785714285714
