date,tier,R_t,cash_pct,n_holdings,turnover,holdings
2013-06-03,3_aggressive,0.335,0.234,15,0.4,"GEN,FISV,ADBE,MU,LVS,TPL,CPAY,INCY,NVDA,DECK,ICE,BX,SPG,LLY,VRSN"
2013-07-01,3_aggressive,0.47,0.288,15,0.533,"TPL,CPAY,LVS,GEN,MS,FSLR,EQT,BMY,MU,MSFT,BX,GS,NVDA,AMP,GILD"
2013-08-01,3_aggressive,0.299,0.219,15,0.467,"TPL,MU,ADBE,NVDA,MSFT,BKNG,CPAY,BMY,V,EQT,CME,FSLR,FISV,AXP,BRO"
2013-09-03,3_aggressive,0.538,0.315,15,0.533,"FISV,FSLR,TPL,MU,PAYX,STX,ADBE,MCO,FICO,MNST,SCHW,BKNG,FIS,CPAY,GEN"
2013-10-01,3_aggressive,0.253,0.201,15,0.533,"TPL,SCHW,MS,NVDA,FISV,MU,NXPI,GEN,FSLR,WDC,EQT,VRTX,GS,CPAY,GILD"
2013-11-01,3_aggressive,0.215,0.186,15,0.533,"MU,FISV,PTC,META,TPL,CPAY,EOG,GEN,EQT,AVGO,LVS,NVDA,FICO,CME,BKNG"
2013-12-02,3_aggressive,0.16,0.164,15,0.4,"GEN,META,EOG,FISV,CRM,MU,IDXX,ADBE,NEM,CPAY,LVS,MA,PTC,TMUS,AVGO"
2014-01-02,3_aggressive,0.21,0.184,15,0.6,"MU,CPAY,BKNG,FISV,TPL,DECK,META,MS,ABBV,ADBE,MSCI,GRMN,LVS,AAPL,ADSK"
2014-02-03,3_aggressive,0.685,0.374,15,0.533,"FISV,MU,IBKR,LVS,EXPE,BMY,CPAY,FICO,AMP,TPL,MA,ADBE,ADSK,PTC,STX"
2014-03-03,3_aggressive,0.481,0.292,15,0.4,"MU,INCY,V,ADSK,MA,META,TPL,ADBE,IBKR,AMP,FSLR,DECK,FISV,EXPE,RCL"
2014-04-01,3_aggressive,0.272,0.209,15,0.467,"TPL,MU,PTC,FISV,ADBE,INCY,META,GOOG,GOOGL,BKNG,LVS,ADSK,V,GILD,MNST"
2014-05-01,3_aggressive,0.333,0.233,15,0.4,"LLY,NVDA,PTC,ADBE,INCY,TPL,ADSK,META,MU,FISV,WDC,BKNG,FSLR,DXCM,GEN"
2014-06-02,3_aggressive,0.332,0.233,15,0.533,"FISV,EQT,LLY,TPL,MU,NEM,INCY,IDXX,SCHW,META,LVS,NVDA,EW,EOG,EIX"
2014-07-01,3_aggressive,0.211,0.185,15,0.467,"TPL,NVDA,MU,CPAY,FISV,META,NEM,SPG,LLY,RCL,AVGO,EQT,TDG,ADBE,ORCL"
2014-08-01,3_aggressive,0.728,0.391,15,0.4,"NVDA,NEM,MU,ADBE,MO,TPL,LLY,CPAY,EOG,FICO,FISV,FSLR,AVGO,JNJ,KLAC"
2014-09-02,3_aggressive,0.433,0.273,15,0.533,"GEN,MU,NEM,FICO,EOG,DECK,FSLR,TPL,APA,FISV,CSCO,WDC,SPG,META,ABBV"
2014-10-01,3_aggressive,0.787,0.415,15,0.467,"GEN,FISV,TPL,PTC,CPAY,RMD,NEM,MU,FICO,ADBE,NFLX,SPG,APA,NVDA,AVGO"
2014-11-03,3_aggressive,0.566,0.326,15,0.6,"META,TPL,NFLX,ADBE,GEN,VEEV,LLY,ADSK,MS,GILD,DXCM,MU,GS,EXPE,NEM"
2014-12-01,3_aggressive,0.523,0.309,15,0.4,"META,CPAY,SCHW,GILD,TPL,NOW,MS,FISV,GS,MU,PAYX,CRM,ADBE,GEN,EXPE"
2015-01-02,3_aggressive,0.641,0.357,15,0.667,"FISV,GEN,INCY,ICE,LLY,AMGN,PAYX,NVDA,META,MA,AVGO,V,MO,MSFT,TPL"
2015-02-02,3_aggressive,0.775,0.41,15,0.467,"FISV,ABBV,MU,RCL,AVGO,GEN,V,NVDA,ZTS,MS,NXPI,PAYX,AMGN,FTNT,MA"
2015-03-02,3_aggressive,0.448,0.279,15,0.6,"FISV,GEN,LLY,SPG,IBKR,V,DXCM,CPAY,IDXX,MU,RCL,VEEV,MA,BMY,PCG"
2015-04-01,3_aggressive,0.734,0.393,15,0.533,"NVDA,V,FISV,GEN,INCY,MA,ADBE,AVGO,BMY,MU,TPL,ADSK,FTNT,IDXX,NXPI"
2015-05-01,3_aggressive,0.464,0.286,15,0.6,"FICO,FISV,TPR,V,ZTS,RMD,AVGO,ADBE,NVDA,LULU,GEN,LLY,NEM,CPAY,APH"
2015-06-01,3_aggressive,0.494,0.298,15,0.533,"FISV,TPL,NEM,RMD,LULU,GEN,TPR,FICO,SCHW,MA,SPG,BKNG,MO,HLT,CME"
2015-07-01,3_aggressive,0.611,0.344,15,0.733,"TPL,NEM,EQT,AVGO,FISV,NXPI,FSLR,CPAY,NVDA,PTC,MU,BX,GEN,INCY,ICE"
2015-08-03,3_aggressive,0.48,0.292,15,0.467,"TPL,FISV,PTC,LLY,FICO,INCY,GEN,ADBE,AVGO,CPAY,GS,IBKR,META,SCHW,NEM"
2015-09-01,3_aggressive,0.83,0.432,15,0.533,"PTC,FISV,SCHW,ABBV,FTNT,CPAY,MCO,ADBE,MS,GILD,LVS,LLY,GS,EXPE,MSCI"
2015-10-01,3_aggressive,0.795,0.418,15,0.533,"FISV,ABBV,CPAY,GEN,GILD,EBAY,META,SCHW,BKNG,MU,V,LLY,ADBE,INCY,ANET"
2015-11-02,3_aggressive,0.388,0.255,15,0.533,"FISV,LLY,V,IDXX,GEN,AVGO,ADBE,CPAY,NVDA,NFLX,TMUS,MU,PODD,EXPE,MA"
2015-12-01,3_aggressive,0.379,0.251,15,0.533,"FISV,META,BKNG,MA,EXPE,RCL,SPG,GEN,NVDA,TPL,CPAY,FSLR,LVS,ADBE,ICE"
2016-01-04,3_aggressive,0.627,0.351,15,0.467,"FISV,BKNG,NVDA,TPL,ADSK,META,V,EBAY,EXPE,VRSN,CPAY,NFLX,GPN,PAYX,ADBE"
2016-02-01,3_aggressive,0.764,0.406,15,0.467,"NVDA,TPL,GEN,FISV,ADSK,ADBE,NEM,MU,LLY,CPAY,PAYX,MA,SPG,BKNG,PTC"
2016-03-01,3_aggressive,0.694,0.378,15,0.467,"NEM,TPL,FISV,GEN,FSLR,MSFT,LLY,ICE,ADBE,INTU,META,RMD,MU,FICO,NVDA"
2016-04-01,3_aggressive,0.437,0.275,15,0.467,"NEM,LVS,GEN,ADSK,FSLR,TPL,FISV,TPR,APA,GDDY,MU,FICO,NDAQ,ABBV,META"
2016-05-02,3_aggressive,0.432,0.273,15,0.533,"GEN,AVGO,NVDA,FISV,FSLR,NEM,NXPI,MRVL,GDDY,LVS,ADBE,TPR,PODD,AMAT,TRMB"
2016-06-01,3_aggressive,0.364,0.245,15,0.667,"NEM,FISV,SPG,TPR,META,LVS,GEN,DECK,EQT,MO,ABBV,TPL,CPAY,FICO,VZ"
2016-07-01,3_aggressive,0.529,0.311,15,0.4,"FISV,TPL,NVDA,META,NEM,LVS,CPAY,FICO,EQT,GEN,V,ADBE,MA,EOG,FTNT"
2016-08-01,3_aggressive,0.376,0.25,15,0.467,"TPL,GEN,MU,NEM,FISV,EQT,PAYX,BKNG,CPAY,APA,NVDA,HLT,EOG,INCY,PTC"
2016-09-01,3_aggressive,0.336,0.235,15,0.4,"NEM,ZTS,ABBV,LLY,FISV,MU,GEN,EOG,TPL,ADBE,NVDA,MNST,CPAY,NOW,EQT"
2016-10-03,3_aggressive,0.448,0.279,15,0.533,"NEM,GEN,MU,FICO,FISV,ICE,TPL,MS,PAYX,DXCM,PTC,EQT,EBAY,ABBV,META"
2016-11-01,3_aggressive,0.568,0.327,15,0.467,"TPL,GEN,MU,EBAY,FISV,LVS,LLY,FICO,ADBE,INCY,EOG,PAYX,NVDA,DXCM,AVGO"
2016-12-01,3_aggressive,0.369,0.248,15,0.4,"GEN,MU,TPL,BKNG,PTC,ADBE,ADSK,EBAY,LVS,MA,NVDA,NEM,CPAY,FISV,LLY"
2017-01-03,3_aggressive,0.294,0.218,15,0.333,"TPL,GEN,CPAY,LVS,AMP,ADSK,BKNG,PTC,MU,EXPE,RJF,ADBE,MS,NVDA,BX"
2017-02-01,3_aggressive,0.258,0.203,15,0.533,"TPL,FISV,LVS,EOG,GS,MU,SCHW,MA,APA,AMP,ANET,CPAY,MS,BRO,NVDA"
2017-03-01,3_aggressive,0.225,0.19,15,0.6,"TPL,MU,NVDA,GEN,PTC,CF,EXPE,WDC,SCHW,MS,NFLX,FISV,GDDY,TER,ADSK"
2017-04-03,3_aggressive,0.332,0.233,15,0.467,"FISV,SCHW,GS,GEN,MS,INCY,PTC,TPL,MO,AVGO,MU,AMP,BRO,CME,CF"
2017-05-01,3_aggressive,0.258,0.203,15,0.333,"MU,INCY,FISV,AMP,SCHW,GS,NVDA,GEN,STX,CME,AVGO,LLY,URI,NEM,CF"
2017-06-01,3_aggressive,0.297,0.219,15,0.6,"GEN,LLY,MU,META,ADBE,FTNT,FICO,TPL,AVGO,FSLR,FISV,NVDA,EBAY,TPR,TER"
2017-07-03,3_aggressive,0.382,0.253,15,0.4,"GEN,MU,FISV,META,NVDA,ADSK,ADBE,AVGO,PTC,FTNT,LVS,V,TER,NEM,LRCX"
2017-08-01,3_aggressive,0.263,0.205,15,0.533,"MU,LVS,NVDA,ADBE,ANET,IDXX,FISV,ABBV,TPR,BMY,EXPE,FTNT,LLY,ORCL,GEN"
2017-09-01,3_aggressive,0.401,0.261,15,0.533,"FISV,TPR,TPL,VEEV,MU,NVDA,META,FSLR,EXPE,EQT,ADBE,NEM,LVS,DECK,ADSK"
2017-10-02,3_aggressive,0.288,0.215,15,0.4,"TPL,ADSK,ADBE,ZTS,NVDA,MA,META,NEM,MU,V,FISV,GEN,FSLR,INTU,TDG"
2017-11-01,3_aggressive,0.357,0.243,15,0.667,"TPL,NEM,CPAY,MU,FISV,VST,MSCI,GILD,EQT,ABBV,LLY,SCHW,PODD,MA,LULU"
2017-12-01,3_aggressive,0.426,0.27,15,0.467,"TPL,MU,NVDA,ADBE,EQT,META,CPAY,FISV,EOG,MA,ABBV,VST,FSLR,V,AMP"
2018-01-02,3_aggressive,0.357,0.243,15,0.533,"MU,FISV,PAYX,NVDA,TPL,ADBE,IBKR,PTC,META,NTAP,AMP,GEN,MCO,CDNS,NEM"
2018-02-01,3_aggressive,0.583,0.333,15,0.467,"MU,TPL,FISV,GEN,NVDA,ADBE,CF,FSLR,PAYX,CPAY,LRCX,LLY,UNP,SCHW,AMP"
2018-03-01,3_aggressive,0.593,0.337,15,0.4,"TPL,CPAY,LVS,EOG,NVDA,SCHW,MU,ANET,ABBV,AMP,ADBE,PAYX,FISV,DECK,MAR"
2018-04-02,3_aggressive,0.729,0.392,15,0.4,"FISV,SCHW,MU,CPAY,TPL,NVDA,PTC,ADBE,DECK,LVS,IBKR,FICO,MA,GEN,ADSK"
2018-05-01,3_aggressive,0.555,0.322,15,0.533,"MU,TPR,FISV,ADBE,NEM,TPL,STX,NVDA,CME,CPAY,LVS,FTNT,ZTS,EBAY,ANET"
2018-06-01,3_aggressive,0.473,0.289,15,0.467,"NEM,FISV,NVDA,CPAY,PTC,TPL,SCHW,TPR,ADSK,IBKR,MU,GEN,EBAY,FSLR,V"
2018-07-02,3_aggressive,0.485,0.294,15,0.467,"MU,FISV,TPL,NVDA,ADBE,LVS,BKNG,SCHW,IBKR,ADSK,NEM,NDAQ,MA,MCO,FICO"
2018-08-01,3_aggressive,0.284,0.214,15,0.533,"MU,FISV,TPL,PTC,ADSK,ADBE,MA,BKNG,MSCI,GEN,NFLX,FTNT,LITE,VST,GDDY"
2018-09-04,3_aggressive,0.293,0.217,15,0.733,"TPL,FISV,EOG,EXPE,APA,ADBE,LLY,CPAY,TDG,META,MU,NEM,RL,LVS,EQT"
2018-10-01,3_aggressive,0.226,0.19,15,0.6,"FICO,TPL,FISV,BRO,LLY,SPG,PAYX,CDNS,ADBE,DXCM,NVDA,META,DECK,PTC,EXPE"
2018-11-01,3_aggressive,0.619,0.348,15,0.467,"TPL,FISV,LLY,FICO,PAYX,GILD,BMY,AMGN,ADBE,MU,REGN,PTC,CPAY,GEN,NVDA"
2018-12-03,3_aggressive,0.506,0.302,15,0.6,"FISV,GEN,TPL,MO,CPAY,CF,DXCM,SPG,LLY,FTNT,TMUS,PM,ZTS,V,BMY"
2019-01-02,3_aggressive,0.805,0.422,15,0.6,"GEN,FISV,SPG,JNJ,FTNT,ADBE,LLY,AON,KO,FDS,V,ICE,MSFT,PAYX,IT"
2019-02-01,3_aggressive,0.566,0.327,15,0.6,"FISV,LLY,GEN,NEM,ADBE,V,CME,MCD,PTC,ADSK,FTNT,INCY,CF,AVGO,DXCM"
2019-03-01,3_aggressive,0.41,0.264,15,0.667,"GEN,NEM,FISV,AVGO,SPG,VICI,KO,META,ICE,VST,LVS,BKNG,CME,SBAC,TPL"
2019-04-01,3_aggressive,0.451,0.281,15,0.6,"NEM,FISV,GEN,META,NXPI,INCY,MU,LVS,LLY,CME,FSLR,DECK,ADBE,TTD,IBKR"
2019-05-01,3_aggressive,0.47,0.288,15,0.533,"GEN,MU,FISV,TPL,NEM,FICO,EQT,INCY,LLY,PTC,EBAY,STX,LVS,ANET,CPAY"
2019-06-03,3_aggressive,0.735,0.394,15,0.533,"TPL,META,CPAY,AVGO,LVS,FISV,EBAY,MU,GDDY,EQT,NFLX,MA,NVDA,ADBE,TER"
2019-07-01,3_aggressive,0.482,0.293,15,0.533,"TPL,AMP,FICO,FISV,MA,PAYX,MU,MSCI,ADSK,RCL,FDS,NVDA,ADBE,TTD,CPAY"
2019-08-01,3_aggressive,0.625,0.35,15,0.4,"CPAY,PCG,GEN,TPL,ADBE,NVDA,MA,V,NEM,MSCI,FISV,DECK,AMP,VEEV,FDS"
2019-09-03,3_aggressive,0.76,0.404,15,0.467,"FISV,FICO,ADBE,CPAY,META,VEEV,PAYX,CF,TPL,V,MU,MSFT,NEM,MA,FSLR"
2019-10-01,3_aggressive,0.653,0.361,15,0.267,"FISV,MU,GEN,FICO,META,CPAY,BX,NEM,BKNG,V,FSLR,GS,MA,CF,ADBE"
2019-11-01,3_aggressive,0.393,0.257,15,0.467,"FISV,NEM,CPAY,CME,GEN,MU,ZTS,ICE,FICO,MA,PODD,DXCM,EIX,EXPE,V"
2019-12-02,3_aggressive,0.426,0.271,15,0.733,"MU,GEN,WDC,FISV,LVS,NVDA,GOOG,GOOGL,AVGO,KLAC,GS,NXPI,LRCX,CPAY,META"
2020-01-02,3_aggressive,0.29,0.216,15,0.467,"FISV,SCHW,MU,CPAY,GEN,PODD,AVGO,VST,ABBV,NVDA,BMY,GOOG,GOOGL,DXCM,FTNT"
2020-02-03,3_aggressive,0.594,0.337,15,0.533,"NTAP,ABBV,MU,LVS,TPL,NVDA,GEN,AMGN,FISV,SCHW,AMP,ALGN,BMY,LLY,PTC"
2020-03-02,3_aggressive,0.793,0.417,15,0.333,"TPL,TPR,PTC,LVS,AMP,LLY,MS,SCHW,GEN,BMY,FISV,MU,ADSK,RL,ADBE"
2020-04-01,3_aggressive,0.9,0.46,15,0.6,"FISV,MU,ABBV,GEN,ADBE,TPL,BRO,TTD,NEM,MA,NVDA,META,FICO,ADSK,CPAY"
2020-05-01,3_aggressive,0.761,0.404,15,0.333,"FISV,TPL,PCG,MU,GEN,NEM,BRO,ADBE,NVDA,MA,LLY,PTC,V,AMT,FICO"
2020-06-01,3_aggressive,0.57,0.328,15,0.533,"GEN,NEM,MU,LLY,EQT,FISV,MSFT,GILD,ADBE,BMY,MSCI,NVDA,NFLX,DXCM,LVS"
2020-07-01,3_aggressive,0.567,0.327,15,0.467,"GEN,FISV,EQT,ANET,CPAY,MU,NEM,NVDA,GDDY,V,TPL,ADBE,LVS,PTC,SCHW"
2020-08-03,3_aggressive,0.447,0.279,15,0.6,"LLY,ADBE,GEN,INCY,EBAY,GILD,ABBV,MU,NVDA,AMGN,NEM,TPL,META,ORCL,NFLX"
2020-09-01,3_aggressive,0.371,0.248,15,0.4,"EQT,TPL,LLY,NEM,FISV,AMP,MU,GEN,INCY,EBAY,ADBE,NVDA,TER,LVS,BMY"
2020-10-01,3_aggressive,0.48,0.292,15,0.867,"APA,RCL,EXPE,EQT,CCL,SPG,NCLH,TPL,MAR,MS,TDG,TPR,META,BKNG,PTC"
2020-11-02,3_aggressive,0.55,0.32,15,0.733,"RCL,NVDA,ADBE,AVGO,AMP,FISV,MA,FICO,NCLH,BKNG,BRO,EXPE,IBKR,AAPL,LULU"
2020-12-01,3_aggressive,0.289,0.216,15,0.667,"NVDA,NEM,ADBE,GEN,CRM,RMD,EXPE,META,MU,MA,MSFT,BKNG,FSLR,ZTS,CPAY"
2021-01-04,3_aggressive,0.289,0.215,15,0.733,"FISV,RCL,MU,NVDA,MAR,TTD,SPG,AMP,META,STX,DECK,TPL,LVS,EXPE,GDDY"
2021-02-01,3_aggressive,0.319,0.228,15,0.533,"FISV,SCHW,LVS,EXPE,RCL,TPL,MS,MAR,MU,TPR,BKNG,HLT,ADSK,V,PAYX"
2021-03-01,3_aggressive,0.251,0.2,15,0.667,"TPL,FISV,MU,PTC,ANET,LLY,NEM,GEN,ADSK,FICO,NTAP,AVGO,PAYX,TTD,ADBE"
2021-04-01,3_aggressive,0.201,0.18,15,0.733,"TPL,MU,FISV,TPR,LLY,MS,SCHW,APA,LVS,EQT,SPG,EOG,CPAY,GS,IBKR"
2021-05-03,3_aggressive,0.184,0.174,15,0.467,"MU,TPL,FISV,PTC,LLY,IBKR,GEN,FICO,CPAY,AVGO,BKNG,MO,KLAC,LVS,SCHW"
2021-06-01,3_aggressive,0.214,0.186,15,0.533,"TPL,GEN,MU,TPR,MO,FISV,LLY,EOG,ORCL,AMP,EQT,RL,NTAP,RJF,IBKR"
2021-07-01,3_aggressive,0.261,0.205,15,0.333,"GEN,TPL,EQT,NEM,STX,LLY,AMP,SPG,WDC,EOG,FISV,MU,SCHW,MO,TPR"
2021-08-02,3_aggressive,0.387,0.255,15,0.467,"TPL,EOG,GEN,NVDA,SCHW,EXPE,META,SPG,TPR,FISV,NEM,AXP,GS,APA,ORCL"
2021-09-01,3_aggressive,0.244,0.198,15,0.667,"TPL,GEN,PAYX,ANET,NEM,LLY,ADSK,NVDA,FSLR,ADBE,DECK,LULU,META,MA,MU"
2021-10-01,3_aggressive,0.575,0.33,15,0.6,"GEN,ADBE,LLY,NVDA,META,RMD,ZTS,IDXX,BX,MS,GS,MSCI,REGN,CHTR,DECK"
2021-11-01,3_aggressive,0.367,0.247,15,0.667,"GEN,FISV,EBAY,LLY,ADBE,META,ORCL,EOG,PLTR,CF,NTAP,FTNT,GILD,NEM,NVDA"
2021-12-01,3_aggressive,0.668,0.367,15,0.667,"LLY,TPL,ADBE,ANET,FSLR,FTNT,ICE,SPG,PAYX,NVDA,FISV,CPAY,AMP,DXCM,ADSK"
2022-01-03,3_aggressive,0.282,0.213,15,0.467,"NVDA,BX,INTU,AMP,ADBE,MSFT,FTNT,FISV,AON,ORCL,DXCM,MU,TPL,ICE,NDAQ"
2022-02-01,3_aggressive,0.664,0.366,15,0.667,"GEN,NVDA,MU,SPG,EQT,IBKR,SCHW,EIX,FISV,AMP,ANET,AVGO,FDS,TPL,VST"
2022-03-01,3_aggressive,0.861,0.444,15,0.467,"SCHW,MU,FISV,SPG,MA,LVS,AMP,IBKR,GEN,STX,NEM,BKNG,V,NVDA,CME"
2022-04-01,3_aggressive,0.598,0.339,15,0.533,"TPL,MU,GEN,NEM,FICO,NVDA,EOG,LVS,SCHW,CF,IONQ,EXE,VST,AVGO,SPG"
2022-05-02,3_aggressive,0.756,0.402,15,0.467,"NEM,GEN,ABBV,FISV,MU,LLY,TPL,FICO,AMGN,INCY,EXE,EOG,AFL,CF,PFE"
2022-06-01,3_aggressive,0.626,0.351,15,0.467,"NEM,GEN,ABBV,BMY,FISV,CPAY,TPL,INCY,AVGO,KO,CF,LVS,LLY,GDDY,PTC"
2022-07-01,3_aggressive,0.718,0.387,15,0.667,"GEN,TPL,EQT,CPAY,EOG,FISV,NEM,APA,MO,EXE,MU,MA,BKNG,VST,ADBE"
2022-08-01,3_aggressive,0.519,0.307,15,0.533,"LLY,TPL,FTNT,CPAY,ABBV,BMY,GEN,MRK,INCY,NEM,EQT,AMGN,GDDY,EXE,EOG"
2022-09-01,3_aggressive,0.531,0.312,15,0.733,"FISV,PTC,TPL,ADBE,ADSK,MA,PAYX,CPAY,GEN,FIS,V,BKNG,CDNS,LLY,VEEV"
2022-10-03,3_aggressive,0.646,0.358,15,0.4,"FISV,PTC,TPL,VST,MA,GEN,CPAY,V,ADBE,EQT,MS,GS,ADSK,TPR,APP"
2022-11-01,3_aggressive,0.539,0.316,15,0.733,"TPL,FISV,LVS,LLY,RMD,BRO,SCHW,MU,EXE,TPR,EQT,FICO,NDAQ,NEM,DECK"
2022-12-01,3_aggressive,0.423,0.269,15,0.667,"TPL,LLY,GEN,RJF,SCHW,IBKR,AMGN,SPG,FISV,PTC,AMP,MU,FSLR,CF,BMY"
2023-01-03,3_aggressive,0.449,0.279,15,0.533,"TPL,RCL,EXE,FICO,GEN,AMP,MU,ANET,FISV,RJF,NVDA,EQT,IBKR,HLT,GILD"
2023-02-01,3_aggressive,0.292,0.217,15,0.733,"NEM,TPL,SCHW,EOG,GILD,LLY,ABBV,MRK,APA,FSLR,AMGN,EXE,RJF,LVS,MO"
2023-03-01,3_aggressive,0.387,0.255,15,0.667,"NEM,TPL,GEN,PTC,MA,MU,GILD,V,LLY,BMY,FISV,SPG,ADBE,SCHW,NFLX"
2023-04-03,3_aggressive,0.331,0.232,15,0.667,"FICO,SPG,RCL,LVS,FSLR,MU,FISV,ADBE,TPR,TPL,MO,INCY,VST,CPAY,AVGO"
2023-05-01,3_aggressive,0.255,0.202,15,0.467,"MU,NEM,ADBE,STX,FSLR,TER,PATH,TPL,FISV,NVDA,CPAY,NXPI,TPR,ACMR,AVGO"
2023-06-01,3_aggressive,0.21,0.184,15,0.667,"FISV,LVS,ZTS,NEM,CPAY,MU,BKNG,BRO,MA,V,LLY,MO,NVDA,APP,EIX"
2023-07-03,3_aggressive,0.117,0.147,15,0.733,"MU,LVS,NVDA,WDC,FSLR,PLTR,ADBE,TPL,GOOGL,GOOG,FISV,META,EXPE,FICO,PTC"
2023-08-01,3_aggressive,0.17,0.168,15,0.667,"FISV,CPAY,EQT,LLY,FTNT,META,NVDA,MSFT,MO,DXCM,FICO,ADBE,APP,MA,DECK"
2023-09-01,3_aggressive,0.21,0.184,15,0.6,"FISV,GEN,META,MU,TPL,CPAY,PAYX,BKNG,PLTR,RCL,APP,ADBE,EQT,JNJ,NEM"
2023-10-02,3_aggressive,0.405,0.262,15,0.533,"GEN,FISV,LLY,CPAY,SCHW,ADBE,MA,BRO,EQT,ORCL,APP,MU,FICO,V,NVDA"
2023-11-01,3_aggressive,0.446,0.279,15,0.467,"CPAY,GEN,APP,NVDA,LLY,TPL,PLTR,IBKR,CRDO,ADBE,MU,PAYX,META,EXPE,SCHW"
2023-12-01,3_aggressive,0.203,0.181,15,0.467,"TPL,APP,LLY,CF,ADBE,NVDA,META,MU,EQT,EOG,VST,CHTR,PLTR,BKNG,FISV"
2024-01-02,3_aggressive,0.199,0.179,15,0.467,"TPL,LLY,APP,ADBE,GEN,MU,FICO,FISV,GDDY,PTC,PAYX,NVDA,META,EXPE,DECK"
2024-02-01,3_aggressive,0.189,0.176,15,0.4,"TPL,APP,MU,GEN,FICO,FISV,SPG,GILD,LLY,NEM,CPAY,BKNG,EXPE,ADBE,LULU"
2024-03-01,3_aggressive,0.222,0.189,15,0.467,"FICO,EXPE,MU,ADBE,FISV,GDDY,PLTR,LLY,PATH,MSFT,BKNG,META,GEN,PTC,NVDA"
2024-04-01,3_aggressive,0.269,0.208,15,0.333,"GEN,META,FICO,FISV,NVDA,PLTR,LLY,EXPE,MU,APP,CRDO,TPR,V,SPG,PTC"
2024-05-01,3_aggressive,0.547,0.319,15,0.267,"GEN,MU,FISV,META,APP,NVDA,CPAY,TPR,MA,CRDO,ALGN,FICO,ANET,SPG,PTC"
2024-06-03,3_aggressive,0.32,0.228,15,0.4,"FISV,APP,CPAY,TPL,MU,META,AVGO,MA,ANET,PTC,SCHW,ADBE,V,NVDA,VST"
2024-07-01,3_aggressive,0.24,0.196,15,0.467,"FISV,MU,NVDA,EXE,APP,DECK,TPL,V,FSLR,BRO,MA,META,GEN,EQT,TPR"
2024-08-01,3_aggressive,0.623,0.349,15,0.6,"MU,LLY,APP,NVDA,TPL,META,VST,TER,PLTR,NEM,AVGO,TTD,GOOGL,FSLR,GOOG"
2024-09-03,3_aggressive,0.524,0.309,15,0.4,"TPL,NVDA,FSLR,GEN,VST,FICO,GOOG,MU,GOOGL,NEM,EOG,APP,GDDY,GS,CHTR"
2024-10-01,3_aggressive,0.473,0.289,15,0.6,"GEN,ADBE,TPL,NEM,LLY,MO,NVDA,AMGN,RMD,MCO,GDDY,ZTS,FISV,PM,FICO"
2024-11-01,3_aggressive,0.532,0.313,15,0.533,"GEN,LLY,NEM,META,FISV,AVGO,FTNT,FICO,TPL,NVDA,EBAY,MSCI,ICE,AFL,ORCL"
2024-12-02,3_aggressive,0.329,0.231,15,0.467,"TPL,AVGO,FISV,ADSK,FICO,ORCL,GILD,NEM,VEEV,ABBV,NVDA,INCY,ADBE,PAYX,META"
2025-01-02,3_aggressive,0.619,0.348,15,0.667,"TPL,GEN,CPAY,FISV,FICO,LVS,APP,BX,VEEV,RCL,ADBE,BKNG,MSCI,NDAQ,ICE"
2025-02-03,3_aggressive,0.624,0.35,15,0.533,"TPL,LVS,NVDA,GEN,EXPE,FICO,BKNG,AVGO,FISV,MU,EQT,APP,EXE,VST,CRDO"
2025-03-03,3_aggressive,0.729,0.391,15,0.467,"VST,TPL,FISV,SCHW,APP,META,AVGO,CRDO,RJF,CPAY,EQT,EXE,PLTR,MS,IBKR"
2025-04-01,3_aggressive,0.73,0.392,15,0.467,"TPL,CRDO,FISV,APP,GEN,ALAB,AVGO,META,GILD,BMY,RJF,FTNT,TPR,IBKR,ABBV"
2025-05-01,3_aggressive,0.652,0.361,15,0.467,"FISV,TPL,APP,GEN,EQT,META,EXE,BRO,NEM,GILD,CPAY,V,CRDO,BMY,EXPE"
2025-06-02,3_aggressive,0.418,0.267,15,0.467,"NEM,FISV,GEN,LLY,EQT,ABBV,TPR,TPL,MA,CPAY,VRSN,ICE,APP,V,AMT"
2025-07-01,3_aggressive,0.336,0.234,15,0.533,"TPL,GEN,EQT,EBAY,MU,PLTR,EXE,V,NEM,AMGN,CPAY,MA,PAYX,ADBE,META"
2025-08-01,3_aggressive,0.429,0.272,15,0.533,"MU,FISV,GEN,BKNG,NEM,TPL,NVDA,PM,ADBE,V,NFLX,UBER,BRO,EQT,RCL"
2025-09-02,3_aggressive,0.38,0.252,15,0.733,"MU,NVDA,GEN,PLTR,VST,SCHW,MSFT,APP,ORCL,AVGO,META,EBAY,INTU,HOOD,EQT"
2025-10-01,3_aggressive,0.34,0.236,15,0.533,"GEN,AVGO,META,PTC,CRDO,LVS,ORCL,RCL,FISV,ADSK,VST,MU,NVDA,BKNG,NTAP"
2025-11-03,3_aggressive,0.438,0.275,15,0.333,"NEM,TPR,FISV,GEN,META,ORCL,PTC,MU,APP,VST,RCL,NVDA,AVGO,ABBV,EBAY"
2025-12-01,3_aggressive,0.429,0.272,15,0.533,"MU,ORCL,NVDA,APP,INCY,TPL,ANET,FISV,NEM,IBKR,PLTR,FSLR,HOOD,EXPE,PTC"
2026-01-02,3_aggressive,0.365,0.246,15,0.467,"APP,LVS,AVGO,PLTR,MU,GEN,NEM,CRDO,PTC,FISV,HOOD,EQT,NVDA,IDXX,GOOG"
