date,1_cap_pres,2_balanced,3_aggressive,4_tactical,spy,qqq,sso,60_40
2019-02-01,1.7315098899670835,2.5117835368398103,4.717696309020918,3.20075295972995,2.856402635456552,3.972516535004256,4.4717557789081965,2.501478682827125
2019-02-04,1.7322650206212291,2.5221903005967636,4.765308049162759,3.2212719950851634,2.876499030854571,4.021860659362675,4.5189477457238025,2.5075706402848095
2019-02-05,1.7321702563688404,2.5262575664554783,4.790235679675474,3.233159966556495,2.8885568680933824,4.057446008975394,4.547361836511334,2.5184561497089257
2019-02-06,1.730469838477271,2.5259160798303553,4.797203331973765,3.2399355465131214,2.8847481261074,4.045348285317905,4.538367867164486,2.5169514602817262
2019-02-07,1.7263278929660413,2.5096958839967245,4.728466769324417,3.2070271465839197,2.857248742648184,3.9910202502616223,4.473473647910821,2.5091194446188965
2019-02-08,1.7310160885078856,2.518511683677321,4.7530675800723206,3.223163536950876,2.860739519638927,3.998849837629984,4.481671691003325,2.5152551590547105
2019-02-11,1.7303914281631243,2.5188363956723725,4.750627020113193,3.22569258097706,2.862325925636679,3.9950535822473556,4.485399617367341,2.5121181715913465
2019-02-12,1.7377524411034986,2.541776343085865,4.813916814196393,3.263160653743549,2.8991328480963174,4.054125042948831,4.571916890490356,2.5288940379909337
2019-02-13,1.7401215255627558,2.5474587503584303,4.822547247024313,3.2663131722078784,2.9085456556435503,4.056971477052566,4.594182810715633,2.5300346044125797
2019-02-14,1.7393779917792853,2.5488990912148184,4.835971493962494,3.2774142450407675,2.902095482890667,4.061954251600575,4.578900290018419,2.532353541887055
2019-02-15,1.7473713074461408,2.5748934500562557,4.901208511280461,3.3158442353244926,2.9337201337612333,4.07903550723931,4.653745926850498,2.5505424680964897
2019-02-19,1.7471334450207934,2.5770526845544834,4.912404938546391,3.3233657109890826,2.9387971368034944,4.087100277627685,4.665826364563334,2.5557741373526985
2019-02-20,1.7495614346621997,2.5848714764793366,4.9302148261306815,3.330228962742553,2.94471988714492,4.08638904781837,4.6799313827428835,2.5559910030396127
2019-02-21,1.7486840674994988,2.5787947704444654,4.897890087107119,3.315015046371231,2.934248995742562,4.071443753907291,4.654969898209274,2.5414728095428125
2019-02-22,1.7524356841766169,2.586609665477768,4.931401531228291,3.3277833623843898,2.952441200093824,4.101572554482409,4.698260786487707,2.556987564800125
2019-02-25,1.7527915576272084,2.5904686548245786,4.952690780413551,3.334996462197746,2.9564592195497905,4.116518605826726,4.707851681938248,2.556120997329218
2019-02-26,1.7534159268274747,2.5876171825659267,4.940650200211014,3.3302840104166602,2.9543452111943473,4.120788635698946,4.702802176574199,2.55997326184257
2019-02-27,1.7542560681695938,2.588040952458882,4.931525356510379,3.3266850710559432,2.953075870460665,4.118180035631553,4.699771323066006,2.5478908265926528
2019-02-28,1.7542015803590845,2.5874950111694037,4.929796416570494,3.332601301962762,2.947575633876354,4.108690154608219,4.6866410199669915,2.541609697006007
2019-03-01,1.7590861437234566,2.595407082444506,4.951721213124874,3.3430197207168364,2.9659799948373426,4.137157904095129,4.730535381167461,2.5421032134599706
2019-03-04,1.7559963242881695,2.5955546072745546,4.984634971444578,3.3475142235814253,2.9551913183859795,4.137869891337681,4.704724578789508,2.544524490646168
2019-03-05,1.7567097234903999,2.5928098744486183,4.992388647799987,3.345134574216388,2.9511713195214404,4.140954159477757,4.695124699072566,2.544599249474848
2019-03-06,1.7538151237435446,2.5814014026741514,4.959408014604769,3.313042424918411,2.9332970801654175,4.117467290955764,4.6524695427338925,2.539177961720171
2019-03-07,1.7495385006669848,2.569265966392069,4.915146491708846,3.2885295839918234,2.9087581721457445,4.066935889998728,4.5940882132674075,2.533243096331709
2019-03-08,1.7500454383383983,2.5688555774514863,4.911132350840408,3.287309259190084,2.9029414101360653,4.060767353718576,4.580307735720007,2.5346223480223777
2019-03-11,1.7582366773077693,2.606717546790136,5.015022593539067,3.3597885298041597,2.945037492247691,4.14522343191674,4.679937550775599,2.55318551570216
2019-03-12,1.7599687624398714,2.6134219161291075,5.038317151696757,3.379293933439624,2.956142334231955,4.167998313196182,4.706407485607187,2.56617992212344
2019-03-13,1.7651841013218226,2.6298906019978454,5.089450567365713,3.4159878682190996,2.975709687702411,4.1993140116533,4.753136598299322,2.5742715201493365
2019-03-14,1.7659205644325162,2.628257827117075,5.058280675573441,3.3971549663274487,2.9738065763330574,4.192197547677345,4.748576804544391,2.5657518407080318
2019-03-15,1.772000829462917,2.6545100479781913,5.116529516785548,3.4616203471400118,2.98849792670448,4.231103484600009,4.783765545209156,2.5801626400726736
2019-03-18,1.7729171473780299,2.6628471999668832,5.1172185268183945,3.470059231743218,2.9993344688540513,4.2411796189485935,4.809785043081867,2.585135161238793
2019-03-19,1.7741065693325293,2.6705004845038856,5.159750569353722,3.5017333638552985,3.000078186638614,4.255440950646881,4.811574001289236,2.58320407164745
2019-03-20,1.770479369697346,2.663594916883026,5.171275264766295,3.50497046154101,2.991047764838344,4.27231353342889,4.789849296105698,2.5894431983353794
2019-03-21,1.776439134077032,2.692144162514756,5.269191976298106,3.5810147032497994,3.024830330945417,4.339099830363359,4.8709981508937235,2.609129748346433
